Game_number,Pseudo,Team,Round_number,Type,Number,X,Y,Z
5,Tyreu,CT,4,DamageReceived_origin,0,110.921852,-1624.035889,-19.968735
5,Tyreu,CT,5,DamageInfliged_targetposition,0,530.018982,574.809204,-484.512604
5,Tyreu,CT,5,DamageInfliged_targetposition,1,530.018982,573.678223,-484.877411
5,Tyreu,CT,5,DamageReceived_target,0,542.611877,593.864441,-478.968750
5,Tyreu,CT,5,DamageReceived_origin,0,30.143072,-449.963745,-415.968750
5,Tyreu,CT,5,Death,0,542.611877,593.864441,-478.968750
5,Tyreu,CT,5,DamageInfliged,0,530.018982,574.809204,-484.512604
5,Tyreu,CT,5,DamageInfliged,1,530.018982,573.678223,-484.877411
5,Tyreu,CT,6,DamageInfliged_targetposition,0,332.432037,-882.786743,-127.968750
5,Tyreu,CT,6,DamageInfliged_targetposition,1,332.432037,-882.786743,-127.968750
5,Tyreu,CT,6,DamageInfliged_targetposition,2,332.432037,-882.786743,-127.968750
5,Tyreu,CT,6,Kill,0,332.432037,-882.786743,-127.968750
5,Tyreu,CT,6,DamageReceived_target,0,352.031250,-1084.808472,-255.968750
5,Tyreu,CT,6,DamageReceived_origin,0,905.339783,-293.939026,-127.968750
5,Tyreu,CT,6,Death,0,352.031250,-1084.808472,-255.968750
5,Tyreu,CT,6,DamageInfliged,0,332.432037,-882.786743,-127.968750
5,Tyreu,CT,6,DamageInfliged,1,332.432037,-882.786743,-127.968750
5,Tyreu,CT,6,DamageInfliged,2,332.432037,-882.786743,-127.968750
5,Tyreu,CT,7,Death,0,463.968750,-1451.968750,-465.382812
5,Tyreu,CT,7,DamageInfliged,0,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,DamageInfliged,1,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,DamageInfliged,2,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,DamageInfliged,3,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,DamageInfliged,4,1346.242432,-386.785553,-127.968750
5,Tyreu,CT,7,DamageInfliged,5,1346.242432,-386.785553,-127.968750
5,Tyreu,CT,7,DamageInfliged,6,1346.242432,-386.785553,-127.968750
5,Tyreu,CT,7,DamageInfliged_targetposition,0,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,DamageInfliged_targetposition,1,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,DamageInfliged_targetposition,2,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,DamageInfliged_targetposition,3,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,DamageInfliged_targetposition,4,1346.242432,-386.785553,-127.968750
5,Tyreu,CT,7,DamageInfliged_targetposition,5,1346.242432,-386.785553,-127.968750
5,Tyreu,CT,7,DamageInfliged_targetposition,6,1346.242432,-386.785553,-127.968750
5,Tyreu,CT,7,Kill,0,1339.582886,-490.919983,-127.968750
5,Tyreu,CT,7,Kill,1,1346.242432,-386.785553,-127.968750
5,Tyreu,CT,7,DamageReceived_target,0,463.968750,-1451.968750,-465.382812
5,Tyreu,CT,7,DamageReceived_origin,0,439.473938,-1432.885864,-544.528381
5,Tyreu,T,8,DamageReceived_target,0,456.535950,-680.537598,-394.043274
5,Tyreu,T,8,DamageReceived_origin,0,727.414795,-1721.237183,-415.968811
5,Tyreu,T,8,Death,0,456.535950,-680.537598,-394.043274
5,Tyreu,T,9,Death,0,223.696243,-1267.318481,-415.968750
5,Tyreu,T,9,DamageReceived_target,0,222.798691,-1273.985352,-415.968750
5,Tyreu,T,9,DamageReceived_target,1,222.811325,-1273.811279,-415.968750
5,Tyreu,T,9,DamageReceived_target,2,223.086517,-1270.895142,-415.968750
5,Tyreu,T,9,DamageReceived_target,3,223.281143,-1269.467285,-415.968750
5,Tyreu,T,9,DamageReceived_target,4,223.696243,-1267.318481,-415.968750
5,Tyreu,T,9,DamageReceived_origin,0,558.729675,-1407.781250,-415.968781
5,Tyreu,T,9,DamageReceived_origin,1,558.729675,-1407.781250,-415.968781
5,Tyreu,T,9,DamageReceived_origin,2,560.054871,-1404.606445,-415.968781
5,Tyreu,T,9,DamageReceived_origin,3,561.715332,-1400.400024,-415.968781
5,Tyreu,T,9,DamageReceived_origin,4,563.381714,-1396.110962,-415.968781
5,⭐️⭐️CompaQ⭐️⭐,T,1,DamageReceived_target,0,-135.314270,-2134.218506,-415.968750
5,⭐️⭐️CompaQ⭐️⭐,T,1,DamageReceived_target,1,830.802917,-2471.934570,-415.805573
5,⭐️⭐️CompaQ⭐️⭐,T,1,DamageReceived_origin,0,1923.673706,-1724.510620,-415.968842
5,⭐️⭐️CompaQ⭐️⭐,T,1,DamageReceived_origin,1,1384.508057,-2435.096436,-461.634460
5,⭐️⭐️CompaQ⭐️⭐,T,1,DamageInfliged,0,-81.982483,-2119.502197,-415.968750
5,⭐️⭐️CompaQ⭐️⭐,T,1,DamageInfliged_targetposition,0,-81.982483,-2119.502197,-415.968750
5,⭐️⭐️CompaQ⭐️⭐,T,1,Death,0,830.802917,-2471.934570,-415.805573
5,.trnX,CT,5,DamageInfliged,0,1041.929199,7.946469,-415.969147
5,.trnX,CT,5,DamageInfliged,1,975.390015,-410.896301,-127.968750
5,.trnX,CT,5,DamageInfliged,2,975.962341,-412.175201,-127.968750
5,.trnX,CT,5,DamageInfliged,3,975.962341,-412.175201,-127.968750
5,.trnX,CT,5,DamageInfliged,4,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageInfliged,5,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageInfliged,6,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageInfliged,7,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageInfliged,8,1306.141846,-388.316956,-127.968750
5,.trnX,CT,5,DamageInfliged,9,1306.141846,-388.316956,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,0,1041.929199,7.946469,-415.969147
5,.trnX,CT,5,DamageInfliged_targetposition,1,975.390015,-410.896301,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,2,975.962341,-412.175201,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,3,975.962341,-412.175201,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,4,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,5,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,6,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,7,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,8,1306.141846,-388.316956,-127.968750
5,.trnX,CT,5,DamageInfliged_targetposition,9,1306.141846,-388.316956,-127.968750
5,.trnX,CT,5,Kill,0,1041.929199,7.946469,-415.969147
5,.trnX,CT,5,Kill,1,975.962341,-412.175201,-127.968750
5,.trnX,CT,5,Kill,2,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageReceived_target,0,1002.885925,-425.194702,-127.968750
5,.trnX,CT,5,DamageReceived_target,1,1302.753174,-389.914398,-127.968750
5,.trnX,CT,5,DamageReceived_target,2,1306.141846,-388.316956,-127.968750
5,.trnX,CT,5,DamageReceived_target,3,1305.633057,-388.600281,-127.968750
5,.trnX,CT,5,DamageReceived_origin,0,566.542664,-1449.106079,-415.968781
5,.trnX,CT,5,DamageReceived_origin,1,1896.950928,-1442.809692,-416.936066
5,.trnX,CT,5,DamageReceived_origin,2,1885.967407,-1449.102295,-416.919647
5,.trnX,CT,5,DamageReceived_origin,3,1884.934692,-1449.693726,-416.919647
5,.trnX,CT,5,Death,0,1305.633057,-388.600281,-127.968750
5,.trnX,CT,6,DamageInfliged_targetposition,0,898.197449,-1774.008667,-415.968781
5,.trnX,CT,6,DamageInfliged_targetposition,1,675.471802,-1490.298096,-415.968781
5,.trnX,CT,6,DamageInfliged_targetposition,2,682.504395,-1482.660645,-415.968781
5,.trnX,CT,6,DamageInfliged_targetposition,3,920.720825,-1374.915894,-415.968781
5,.trnX,CT,6,DamageInfliged_targetposition,4,925.336121,-1343.131226,-415.968781
5,.trnX,CT,6,Kill,0,920.720825,-1374.915894,-415.968781
5,.trnX,CT,6,Kill,1,925.336121,-1343.131226,-415.968781
5,.trnX,CT,6,Death,0,863.634216,-1117.911255,-353.611206
5,.trnX,CT,6,DamageReceived_target,0,900.238281,-1776.570068,-415.968781
5,.trnX,CT,6,DamageReceived_target,1,919.479370,-1388.382812,-415.968781
5,.trnX,CT,6,DamageReceived_target,2,919.977234,-1382.058594,-415.968781
5,.trnX,CT,6,DamageReceived_target,3,863.634216,-1117.911255,-353.611206
5,.trnX,CT,6,DamageReceived_origin,0,293.294708,-2303.303955,-415.968750
5,.trnX,CT,6,DamageReceived_origin,1,742.295349,-1349.034180,-415.969086
5,.trnX,CT,6,DamageReceived_origin,2,739.176208,-1343.260864,-415.969086
5,.trnX,CT,6,DamageReceived_origin,3,723.597534,-1609.807251,-415.968811
5,.trnX,CT,6,DamageInfliged,0,898.197449,-1774.008667,-415.968781
5,.trnX,CT,6,DamageInfliged,1,675.471802,-1490.298096,-415.968781
5,.trnX,CT,6,DamageInfliged,2,682.504395,-1482.660645,-415.968781
5,.trnX,CT,6,DamageInfliged,3,920.720825,-1374.915894,-415.968781
5,.trnX,CT,6,DamageInfliged,4,925.336121,-1343.131226,-415.968781
5,.trnX,CT,7,DamageReceived_target,0,674.304443,-1370.175659,-415.968750
5,.trnX,CT,7,DamageReceived_target,1,675.560547,-1375.512939,-415.968750
5,.trnX,CT,7,DamageReceived_target,2,677.650757,-1377.183105,-415.968750
5,.trnX,CT,7,DamageReceived_origin,0,616.568848,-1640.393799,-415.968781
5,.trnX,CT,7,DamageReceived_origin,1,615.132202,-1640.231079,-415.968781
5,.trnX,CT,7,DamageReceived_origin,2,615.132202,-1640.231079,-415.968781
5,.trnX,CT,7,Death,0,677.650757,-1377.183105,-415.968750
5,.trnX,CT,1,DamageReceived_target,0,1961.974365,-1508.337280,-415.968872
5,.trnX,CT,1,DamageReceived_target,1,1491.644287,-1310.527222,-417.748047
5,.trnX,CT,1,DamageReceived_target,2,1489.207642,-1323.247437,-417.895782
5,.trnX,CT,1,DamageReceived_target,3,1489.061401,-1331.787109,-417.905640
5,.trnX,CT,1,DamageReceived_target,4,1489.222046,-1349.688110,-417.747375
5,.trnX,CT,1,DamageReceived_origin,0,762.406128,-1687.132324,-239.968750
5,.trnX,CT,1,DamageReceived_origin,1,1929.432373,-1821.963989,-415.968750
5,.trnX,CT,1,DamageReceived_origin,2,1933.549927,-1817.455078,-415.968750
5,.trnX,CT,1,DamageReceived_origin,3,1939.043823,-1812.620361,-415.968750
5,.trnX,CT,1,DamageReceived_origin,4,1951.409302,-1801.182251,-415.968750
5,.trnX,CT,1,Death,0,1489.222046,-1349.688110,-417.747375
5,.trnX,CT,2,DamageReceived_origin,0,124.728363,135.228104,-415.968750
5,.trnX,CT,2,DamageReceived_origin,1,481.196533,107.231789,-415.968750
5,.trnX,CT,2,DamageReceived_origin,2,493.568573,110.331398,-414.968750
5,.trnX,CT,2,DamageReceived_origin,3,496.063629,110.941238,-414.968750
5,.trnX,CT,2,DamageReceived_origin,4,498.997894,111.660332,-414.968750
5,.trnX,CT,2,DamageInfliged,0,600.450439,-154.790405,-415.969116
5,.trnX,CT,2,DamageInfliged,1,593.344299,-167.818741,-415.969116
5,.trnX,CT,2,DamageInfliged,2,590.156860,-172.909882,-415.969116
5,.trnX,CT,2,DamageInfliged_targetposition,0,600.450439,-154.790405,-415.969116
5,.trnX,CT,2,DamageInfliged_targetposition,1,593.344299,-167.818741,-415.969116
5,.trnX,CT,2,DamageInfliged_targetposition,2,590.156860,-172.909882,-415.969116
5,.trnX,CT,2,Kill,0,590.156860,-172.909882,-415.969116
5,.trnX,CT,2,Death,0,591.179382,-233.520294,-372.483032
5,.trnX,CT,2,DamageReceived_target,0,603.223083,-147.605637,-415.969116
5,.trnX,CT,2,DamageReceived_target,1,560.031250,-233.968750,-415.969116
5,.trnX,CT,2,DamageReceived_target,2,581.639954,-233.860413,-415.969116
5,.trnX,CT,2,DamageReceived_target,3,586.796204,-233.676575,-399.830933
5,.trnX,CT,2,DamageReceived_target,4,591.179382,-233.520294,-372.483032
5,.trnX,CT,3,Death,0,573.677307,-1473.529907,-415.968750
5,.trnX,CT,3,DamageInfliged,0,958.304199,-328.482483,-127.718811
5,.trnX,CT,3,DamageInfliged_targetposition,0,958.304199,-328.482483,-127.718811
5,.trnX,CT,3,Kill,0,958.304199,-328.482483,-127.718811
5,.trnX,CT,3,DamageReceived_target,0,575.648621,-1472.754395,-415.968750
5,.trnX,CT,3,DamageReceived_target,1,572.346985,-1480.122070,-415.968750
5,.trnX,CT,3,DamageReceived_target,2,572.225525,-1478.729858,-415.968750
5,.trnX,CT,3,DamageReceived_target,3,573.677307,-1473.529907,-415.968750
5,.trnX,CT,3,DamageReceived_origin,0,1020.725769,-333.260162,-127.968750
5,.trnX,CT,3,DamageReceived_origin,1,1020.725769,-333.260162,-127.968750
5,.trnX,CT,3,DamageReceived_origin,2,1020.725769,-333.260162,-127.968750
5,.trnX,CT,3,DamageReceived_origin,3,1020.725769,-333.260162,-127.968750
5,.trnX,CT,4,DamageReceived_origin,0,677.111694,-2405.727295,-416.147919
5,.trnX,CT,4,DamageReceived_origin,1,147.147125,-1548.054932,-23.429480
5,.trnX,CT,4,DamageReceived_origin,2,147.147125,-1548.054932,-23.429480
5,.trnX,CT,4,Death,0,1773.701294,-1560.149048,-415.977783
5,.trnX,CT,4,DamageReceived_target,0,1784.131104,-1605.399048,-415.977783
5,.trnX,CT,4,DamageReceived_target,1,1778.514404,-1573.208252,-415.977783
5,.trnX,CT,4,DamageReceived_target,2,1773.701294,-1560.149048,-415.977783
5,.trnX,T,8,DamageReceived_target,0,-738.863831,-1167.537354,-413.968750
5,.trnX,T,8,DamageReceived_target,1,-738.863831,-1167.537354,-413.968750
5,.trnX,T,8,DamageReceived_origin,0,-231.276215,-1952.049805,-415.968811
5,.trnX,T,8,DamageReceived_origin,1,-229.055573,-1950.738281,-415.968811
5,.trnX,T,8,Death,0,-738.863831,-1167.537354,-413.968750
5,.trnX,T,9,DamageReceived_origin,0,-1878.000000,-980.000000,-417.254364
5,.trnX,T,9,DamageReceived_origin,1,564.314575,-1393.692261,-415.968781
5,.trnX,T,9,DamageReceived_origin,2,564.488037,-1393.225098,-415.968781
5,.trnX,T,9,DamageReceived_origin,3,567.354309,-1392.222290,-415.968781
5,.trnX,T,9,DamageInfliged,0,-446.095337,-704.567200,-415.968750
5,.trnX,T,9,DamageInfliged,1,-346.217102,-937.916565,-415.968750
5,.trnX,T,9,DamageInfliged_targetposition,0,-446.095337,-704.567200,-415.968750
5,.trnX,T,9,DamageInfliged_targetposition,1,-346.217102,-937.916565,-415.968750
5,.trnX,T,9,Kill,0,-346.217102,-937.916565,-415.968750
5,.trnX,T,9,Death,0,35.197212,-1195.713867,-415.968750
5,.trnX,T,9,DamageReceived_target,0,-1827.967773,-1073.073120,-416.684753
5,.trnX,T,9,DamageReceived_target,1,26.253513,-1206.273438,-415.968750
5,.trnX,T,9,DamageReceived_target,2,32.813217,-1204.555542,-415.968750
5,.trnX,T,9,DamageReceived_target,3,35.197212,-1195.713867,-415.968750
5,Pix,T,6,DamageReceived_target,0,1134.546509,-1671.318359,-639.968750
5,Pix,T,6,DamageReceived_target,1,1134.718384,-1669.905151,-639.968750
5,Pix,T,6,DamageReceived_target,2,1131.617676,-1685.646118,-639.968750
5,Pix,T,6,DamageReceived_target,3,1131.106445,-1691.638062,-639.968750
5,Pix,T,6,DamageReceived_target,4,1127.600830,-1701.281616,-636.662354
5,Pix,T,6,DamageReceived_origin,0,635.866516,-1567.938721,-635.218750
5,Pix,T,6,DamageReceived_origin,1,634.450073,-1573.119141,-635.218750
5,Pix,T,6,DamageReceived_origin,2,635.632690,-1567.563843,-635.218750
5,Pix,T,6,DamageReceived_origin,3,633.819031,-1577.068481,-635.218750
5,Pix,T,6,DamageReceived_origin,4,630.579346,-1594.648560,-635.218750
5,Pix,T,6,Death,0,1127.600830,-1701.281616,-636.662354
5,Pix,T,7,DamageReceived_target,0,902.764343,-2440.719727,-415.990997
5,Pix,T,7,DamageReceived_target,1,883.948853,-2436.692383,-415.909088
5,Pix,T,7,DamageReceived_target,2,882.375732,-2436.945801,-415.917633
5,Pix,T,7,DamageReceived_target,3,888.175232,-2438.680908,-415.958130
5,Pix,T,7,DamageReceived_origin,0,1339.582886,-490.919983,-127.968750
5,Pix,T,7,DamageReceived_origin,1,1339.582886,-490.919983,-127.968750
5,Pix,T,7,DamageReceived_origin,2,1339.582886,-490.919983,-127.968750
5,Pix,T,7,DamageReceived_origin,3,1339.582886,-490.919983,-127.968750
5,Pix,T,7,Death,0,888.175232,-2438.680908,-415.958130
5,Pix,T,1,DamageInfliged,0,1929.432373,-1821.963989,-415.968750
5,Pix,T,1,DamageInfliged,1,1933.549927,-1817.455078,-415.968750
5,Pix,T,1,DamageInfliged,2,1939.043823,-1812.620361,-415.968750
5,Pix,T,1,DamageInfliged,3,1951.409302,-1801.182251,-415.968750
5,Pix,T,1,DamageInfliged,4,341.022369,-746.280212,-395.775665
5,Pix,T,1,DamageInfliged,5,340.071289,-744.545898,-396.931885
5,Pix,T,1,DamageInfliged,6,344.936798,-753.274597,-391.968750
5,Pix,T,1,DamageInfliged,7,357.316223,-775.583496,-391.968750
5,Pix,T,1,DamageInfliged,8,516.166382,-795.882385,-399.968750
5,Pix,T,1,DamageInfliged_targetposition,0,1929.432373,-1821.963989,-415.968750
5,Pix,T,1,DamageInfliged_targetposition,1,1933.549927,-1817.455078,-415.968750
5,Pix,T,1,DamageInfliged_targetposition,2,1939.043823,-1812.620361,-415.968750
5,Pix,T,1,DamageInfliged_targetposition,3,1951.409302,-1801.182251,-415.968750
5,Pix,T,1,DamageInfliged_targetposition,4,341.022369,-746.280212,-395.775665
5,Pix,T,1,DamageInfliged_targetposition,5,340.071289,-744.545898,-396.931885
5,Pix,T,1,DamageInfliged_targetposition,6,344.936798,-753.274597,-391.968750
5,Pix,T,1,DamageInfliged_targetposition,7,357.316223,-775.583496,-391.968750
5,Pix,T,1,DamageInfliged_targetposition,8,516.166382,-795.882385,-399.968750
5,Pix,T,1,Kill,0,1951.409302,-1801.182251,-415.968750
5,Pix,T,1,Kill,1,357.316223,-775.583496,-391.968750
5,Pix,T,1,DamageReceived_target,0,338.502441,-739.969360,-399.982910
5,Pix,T,1,DamageReceived_target,1,353.709473,-769.142639,-391.968750
5,Pix,T,1,DamageReceived_target,2,355.811646,-772.933228,-391.968750
5,Pix,T,1,DamageReceived_target,3,525.272461,-792.636963,-399.968750
5,Pix,T,1,DamageReceived_origin,0,1047.168823,-351.111694,-127.968750
5,Pix,T,1,DamageReceived_origin,1,1051.714478,-359.681091,-127.968750
5,Pix,T,1,DamageReceived_origin,2,1051.714478,-359.681091,-127.968750
5,Pix,T,1,DamageReceived_origin,3,771.554382,-1692.343018,-415.968781
5,Pix,T,1,Death,0,525.272461,-792.636963,-399.968750
5,Pix,T,2,DamageReceived_target,0,178.315262,-431.014587,-415.968750
5,Pix,T,2,DamageReceived_origin,0,651.804993,460.101288,-521.515137
5,Pix,T,2,DamageInfliged,0,737.528564,530.928772,-498.667542
5,Pix,T,2,DamageInfliged,1,742.637939,525.443237,-500.437073
5,Pix,T,2,DamageInfliged,2,741.183960,524.100281,-500.870300
5,Pix,T,2,DamageInfliged,3,548.963440,-688.382324,-767.968750
5,Pix,T,2,DamageInfliged,4,553.969666,-688.899780,-767.968750
5,Pix,T,2,DamageInfliged,5,553.185120,-688.720337,-767.968750
5,Pix,T,2,DamageInfliged,6,510.485992,-681.915100,-767.968750
5,Pix,T,2,DamageInfliged_targetposition,0,737.528564,530.928772,-498.667542
5,Pix,T,2,DamageInfliged_targetposition,1,742.637939,525.443237,-500.437073
5,Pix,T,2,DamageInfliged_targetposition,2,741.183960,524.100281,-500.870300
5,Pix,T,2,DamageInfliged_targetposition,3,548.963440,-688.382324,-767.968750
5,Pix,T,2,DamageInfliged_targetposition,4,553.969666,-688.899780,-767.968750
5,Pix,T,2,DamageInfliged_targetposition,5,553.185120,-688.720337,-767.968750
5,Pix,T,2,DamageInfliged_targetposition,6,510.485992,-681.915100,-767.968750
5,Pix,T,2,Kill,0,741.183960,524.100281,-500.870300
5,Pix,T,2,Kill,1,510.485992,-681.915100,-767.968750
5,Pix,T,3,DamageInfliged,0,685.104919,-1457.888184,-415.969513
5,Pix,T,3,DamageInfliged,1,677.949463,-1456.175049,-415.969513
5,Pix,T,3,DamageInfliged,2,754.151794,-1372.184326,-415.969513
5,Pix,T,3,DamageInfliged,3,757.101074,-1370.165161,-415.969513
5,Pix,T,3,DamageInfliged,4,757.082336,-1370.162476,-415.969513
5,Pix,T,3,DamageInfliged,5,757.082336,-1370.162476,-415.969513
5,Pix,T,3,DamageInfliged_targetposition,0,685.104919,-1457.888184,-415.969513
5,Pix,T,3,DamageInfliged_targetposition,1,677.949463,-1456.175049,-415.969513
5,Pix,T,3,DamageInfliged_targetposition,2,754.151794,-1372.184326,-415.969513
5,Pix,T,3,DamageInfliged_targetposition,3,757.101074,-1370.165161,-415.969513
5,Pix,T,3,DamageInfliged_targetposition,4,757.082336,-1370.162476,-415.969513
5,Pix,T,3,DamageInfliged_targetposition,5,757.082336,-1370.162476,-415.969513
5,Pix,T,3,Kill,0,677.949463,-1456.175049,-415.969513
5,Pix,T,3,Kill,1,757.082336,-1370.162476,-415.969513
5,Pix,T,3,DamageReceived_target,0,757.101074,-1370.165161,-415.969513
5,Pix,T,3,DamageReceived_target,1,757.082336,-1370.162476,-415.969513
5,Pix,T,3,DamageReceived_origin,0,547.634033,-956.914978,-415.968750
5,Pix,T,3,DamageReceived_origin,1,548.387756,-956.564026,-415.968750
5,Pix,T,5,DamageInfliged_targetposition,0,30.143072,-449.963745,-415.968750
5,Pix,T,5,Kill,0,30.143072,-449.963745,-415.968750
5,Pix,T,5,Death,0,65.006416,23.834084,-415.968750
5,Pix,T,5,DamageReceived_target,0,33.478630,-451.549591,-415.968750
5,Pix,T,5,DamageReceived_target,1,29.498302,-449.641479,-415.968750
5,Pix,T,5,DamageReceived_target,2,65.006416,23.834084,-415.968750
5,Pix,T,5,DamageReceived_origin,0,530.018982,574.809204,-484.512604
5,Pix,T,5,DamageReceived_origin,1,530.018982,573.678223,-484.877411
5,Pix,T,5,DamageReceived_origin,2,1041.929199,7.946469,-415.969147
5,Pix,T,5,DamageInfliged,0,30.143072,-449.963745,-415.968750
5,Pix,CT,8,DamageReceived_target,0,977.558411,-326.388397,-127.968750
5,Pix,CT,8,DamageReceived_origin,0,697.598511,-573.868652,-399.968750
5,Pix,CT,8,Death,0,977.558411,-326.388397,-127.968750
5,Pix,CT,9,DamageInfliged,0,1432.257446,-1393.827393,-416.312958
5,Pix,CT,9,DamageInfliged,1,558.729675,-1407.781250,-415.968781
5,Pix,CT,9,DamageInfliged,2,558.729675,-1407.781250,-415.968781
5,Pix,CT,9,DamageInfliged,3,560.054871,-1404.606445,-415.968781
5,Pix,CT,9,DamageInfliged,4,561.715332,-1400.400024,-415.968781
5,Pix,CT,9,DamageInfliged,5,563.381714,-1396.110962,-415.968781
5,Pix,CT,9,DamageInfliged,6,564.314575,-1393.692261,-415.968781
5,Pix,CT,9,DamageInfliged,7,564.488037,-1393.225098,-415.968781
5,Pix,CT,9,DamageInfliged,8,567.354309,-1392.222290,-415.968781
5,Pix,CT,9,DamageInfliged_targetposition,0,1432.257446,-1393.827393,-416.312958
5,Pix,CT,9,DamageInfliged_targetposition,1,558.729675,-1407.781250,-415.968781
5,Pix,CT,9,DamageInfliged_targetposition,2,558.729675,-1407.781250,-415.968781
5,Pix,CT,9,DamageInfliged_targetposition,3,560.054871,-1404.606445,-415.968781
5,Pix,CT,9,DamageInfliged_targetposition,4,561.715332,-1400.400024,-415.968781
