Game_number,Round_number,Team,dmg,Pseudo,damage_team,damage_ennemy_team,dmg_received,ennemies_flashed,shots_fired,shots_hit,hits_head,kills
1,2,CT,272,MAREGA,500,335,85,0,53,9,1,3
1,2,CT,100,Montanelas ( ͡° ͜ʖ ͡,500,335,5,0,14,4,0,1
1,2,CT,0,Pix,500,335,100,0,9,0,0,0
1,2,CT,100,TACOS,500,335,92,0,20,7,0,1
1,2,T,100,Tomkos,335,500,100,3,7,2,1,1
2,2,T,0,Beetlejuice,500,210,12,0,8,0,0,0
2,2,CT,139,Folcatus,210,500,100,0,13,6,1,1
2,2,T,127,KONDZIU,500,210,100,0,13,5,0,1
2,2,T,73,LaMasse,500,210,61,0,19,3,1,1
2,2,CT,22,Silverino,210,500,100,0,6,1,0,0
2,2,CT,1,broski,210,500,100,0,7,1,0,0
2,2,CT,0,kiko,210,500,100,0,0,0,0,0
2,2,T,200,АЪЪА,500,210,1,0,20,6,1,2
2,2,T,100,ЭТОТ ЮРЕЦ,500,210,53,0,19,4,0,1
2,2,CT,48,блеберт,210,500,100,0,7,1,0,0
3,2,T,13,Golden Patrone,500,297,100,0,18,1,1,1
6,2,CT,0,Pix,264,500,100,0,0,0,0,0
0,2,CT,0,ARRRRRRRRR,448,384,100,0,1,0,0,0
12,2,CT,15,᠌proland,483,500,100,2,3,1,0,0
9,2,T,202,先輩SӘɳρaϊ先輩,236,540,100,0,40,11,1,3
10,2,T,100,1rs1n,395,137,37,2,21,4,0,1
10,2,T,142,AIR,395,137,89,0,3,2,1,1
10,2,T,76,Dan,395,137,36,0,34,5,0,0
10,2,CT,16,Daredevil,137,395,100,0,29,1,0,0
10,2,T,58,Knur ;3,395,137,3,3,13,3,1,1
10,2,CT,19,LaMasse,137,395,100,0,30,1,0,0
10,2,CT,32,Pix,137,395,100,0,26,2,0,0
10,2,T,114,[DB] Dante,395,137,100,0,16,4,0,1
10,2,CT,100,diki,137,395,95,0,12,2,1,1
10,2,CT,70,ltglenn2,137,395,100,0,6,1,0,0
11,2,CT,87,Battledrone,478,300,100,0,9,2,0,0
6,2,T,35,janjebemajke,500,264,100,0,4,1,0,0
11,2,CT,181,Jennykla,478,300,100,0,30,8,1,2
11,2,T,149,LaMasse,300,478,100,1,24,7,0,2
11,2,T,50,Lapland,300,478,100,5,14,2,1,1
11,2,CT,103,Xantho,478,300,100,0,20,4,0,1
11,2,T,15,ferwbal,300,478,100,0,9,1,0,0
11,2,CT,107,xNexT9,478,300,0,0,22,5,0,2
11,2,CT,0,✪ Betchy,478,300,0,0,3,0,0,0
11,2,T,0,ィ科Toxic Ghoul科ィ,300,478,100,0,2,0,0,0
12,2,CT,77,COÑITO 2.0,483,500,100,0,14,3,0,0
12,2,CT,84,Daredevil,483,500,100,0,36,6,1,1
12,2,T,0,GUGUŚ,500,483,100,3,9,0,0,0
12,2,T,74,ICE MAKER,500,483,100,0,27,1,1,1
12,2,CT,211,LaMasse,483,500,100,0,48,7,1,1
12,2,T,126,Old Vack,500,483,100,0,10,6,0,1
12,2,T,95,PenisBrno,500,483,100,0,38,3,1,0
12,2,T,205,g1mple,500,483,97,0,32,11,1,3
9,2,T,63,Влад Яровой,236,540,100,0,5,2,0,0
9,2,T,0,АНТОН ЮРЬЕВИЧ,236,540,100,0,4,0,0,0
11,2,T,86,Daredevil,300,478,100,0,24,5,0,0
9,2,CT,254,Pix,540,236,49,0,23,8,2,3
9,2,T,21,huskies,236,540,100,0,15,1,0,0
6,2,T,47,jure,500,264,0,0,81,3,0,2
6,2,T,221,lovro,500,264,100,0,29,6,1,2
6,2,T,170,mihac,500,264,64,0,27,3,1,1
6,2,CT,87,сегодня отдыхаю,264,500,100,0,4,3,1,0
7,2,CT,137,AHOUUU WAOUF WAOUF,500,358,50,0,46,6,1,2
7,2,T,193,"Boris""Nemlow""V",358,500,100,1,22,6,1,1
7,2,CT,156,Daredevil,500,358,75,0,26,6,2,2
7,2,T,0,GuiiZ#,358,500,100,0,17,0,0,0
7,2,CT,116,Midgar_7,500,358,100,0,18,3,1,1
7,2,CT,24,Pix,500,358,54,0,73,2,0,0
7,2,T,115,Seb✪Z,358,500,100,0,24,3,1,1
7,2,CT,67,Гном,500,358,100,0,22,2,0,0
7,2,T,0,֍Puri֍,358,500,100,2,6,0,0,0
7,2,T,50,Dzerteur,358,500,100,0,6,2,0,0
8,2,CT,200,Elfo,500,484,100,0,11,4,0,2
8,2,T,46,2kilo ziemniakow,484,500,100,0,5,5,0,0
9,2,T,28,Jol1y,236,540,100,0,1,1,0,0
9,2,CT,0,Daredevil,540,236,100,0,1,0,0,0
9,2,CT,59,Anime на аве,540,236,91,0,70,3,0,0
9,2,CT,159,99 problems,540,236,100,0,19,3,1,2
8,2,T,0,⭕⃤GerarHB9☁,484,500,100,2,3,0,0,0
8,2,CT,100,qLethal,500,484,100,0,25,2,2,1
9,2,CT,28,LaMasse,540,236,100,0,38,2,0,0
8,2,CT,77,OldManTouchy,500,484,100,0,24,2,2,1
8,2,T,93,Midgar_7,484,500,100,0,35,4,0,3
8,2,CT,100,Luci,500,484,84,0,9,2,1,1
8,2,T,178,LaMasse,484,500,100,0,46,8,0,0
8,2,CT,23,Ichigo Kurosaki,500,484,100,0,3,1,0,0
8,2,T,167,Pix,484,500,100,0,19,7,0,1
17,3,T,0,Pix,155,500,100,0,6,0,0,0
17,3,T,0,Marco_0ne,155,500,100,0,37,0,0,0
17,3,T,1,LaMasse,155,500,100,0,15,1,0,0
17,3,CT,263,JsN,500,155,55,0,35,9,1,3
17,3,CT,100,DoNeVu,500,155,21,0,12,2,1,1
17,3,CT,37,Alexa_ae | sex haver,500,155,0,0,8,3,0,0
16,3,CT,3,vikingar,466,438,100,0,1,1,0,0
16,3,T,0,xlw,438,466,100,0,2,0,0,0
16,3,CT,10,xfl0ud,466,438,100,0,15,1,0,1
16,3,CT,151,sağ elimde falçata solda 70lik,466,438,56,0,43,8,0,2
16,3,CT,202,Yukichi Tsumura,466,438,100,0,54,9,1,2
16,3,T,106,TZANCA URAGANU,438,466,100,0,12,4,0,1
17,3,T,100,-ScofieLd,155,500,100,2,58,6,0,1
17,3,CT,100,Skynet.tns,500,155,100,0,3,1,0,1
19,3,CT,74,L e G e n D a,370,500,100,0,20,3,0,1
17,3,CT,0,djem,500,155,0,0,1,0,0,0
18,3,CT,25,.trnX,350,500,100,0,9,1,0,1
18,3,T,52,LaMasse,500,350,0,0,15,2,0,0
18,3,T,148,Pix,500,350,50,0,21,6,0,2
18,3,CT,0,Real1zm,350,500,100,0,0,0,0,0
18,3,CT,50,Timororis,350,500,100,0,8,2,0,0
18,3,CT,175,Tyreu,350,500,100,0,24,10,2,1
18,3,T,100,_Sábio_,500,350,100,0,29,5,0,1
18,3,T,100,_lincoln_,500,350,100,0,8,4,0,1
18,3,CT,100,bytaN,350,500,100,0,15,5,1,1
18,3,T,100,⭐️⭐️BOT CompaQ⭐️⭐,500,350,100,0,8,1,1,1
19,3,T,144,AlexWolf,500,370,100,0,17,7,0,1
19,3,T,100,AllAbS,500,370,100,2,8,3,0,1
17,3,T,54,Ulicni_hodac,155,500,100,0,3,2,0,0
16,3,T,98,Pix,438,466,100,0,28,4,0,1
13,3,CT,72,NO-trade,526,392,100,0,4,4,0,0
16,3,T,134,Daredevil,438,466,100,0,30,5,0,0
19,3,T,156,LaMasse,500,370,85,0,26,5,1,2
13,3,CT,0,Neisonas,526,392,0,0,5,0,0,0
13,3,T,113,Pix,392,526,100,0,42,5,0,1
13,3,CT,126,Po 4:20,526,392,100,0,27,9,0,1
13,3,CT,173,beer,526,392,92,0,45,6,1,3
13,3,CT,155,siemka,526,392,100,0,15,5,0,1
13,3,T,31,ОлЕГх,392,526,126,0,4,1,0,1
13,3,T,92,Эрик Болт,392,526,100,0,15,4,0,0
13,3,T,100,соли_спайсы,392,526,100,0,10,2,1,1
14,3,T,2,*illi*,499,500,100,0,1,1,0,0
14,3,CT,87,Daredevil,500,499,99,0,15,3,0,1
14,3,CT,14,Heli[ver],500,499,100,0,18,2,0,1
14,3,CT,219,LaMasse,500,499,100,0,15,11,0,2
14,3,CT,0,Pix,500,499,100,0,4,0,0,0
16,3,T,100,LaMasse,438,466,100,1,13,5,0,1
14,3,T,22,RushHard F.,499,500,100,0,4,1,0,0
14,3,CT,180,alvarostia24,500,499,100,0,28,4,1,1
14,3,T,196,sexy eis mit sahne,499,500,100,0,34,4,2,1
14,3,T,179,sv_aim_1,499,500,100,0,26,5,1,2
15,3,T,0,Banita.exe,300,500,100,0,2,0,0,0
15,3,T,26,Ereaway,300,500,100,0,16,1,0,0
15,3,T,0,GlamourX,300,500,100,0,4,0,0,0
15,3,T,165,Kerberos,300,500,100,1,15,5,1,1
15,3,CT,190,LaMasse,500,300,100,0,25,8,1,2
15,3,T,109,Miś Kolaborant,300,500,100,0,18,5,1,2
15,3,CT,0,Mr . Vik,500,300,0,0,2,0,0,0
15,3,CT,146,Pix,500,300,100,0,52,4,1,1
15,3,CT,100,nerushimav,500,300,100,0,16,5,1,1
15,3,CT,64,𝕄𝕠𝕤𝕖𝕤,500,300,30,0,7,3,0,1
16,3,CT,100,999,466,438,100,0,27,5,1,1
14,3,T,100,SKILL_IST LOST( f1 ),499,500,100,0,7,2,1,1
19,3,CT,76,Norish,370,500,100,0,40,3,0,1
25,3,CT,136,☜☆☞ ddie ☜☆☞,500,273,100,0,11,5,1,0
19,3,T,100,hcaktuna,500,370,100,1,3,1,0,1
23,3,CT,156,ARTO..,500,482,100,0,5,2,0,0
23,3,CT,0,Counterinski,500,482,100,0,0,0,0,0
23,3,CT,40,FuN,500,482,100,0,6,2,0,0
23,3,T,122,LaMasse,482,500,100,0,9,3,1,1
23,3,CT,31,Myšák,500,482,100,0,5,1,0,1
23,3,T,191,Peppy,482,500,100,1,52,20,0,3
23,3,T,28,lil jeep,482,500,100,0,16,1,0,0
23,3,CT,273,szilopapa,500,482,82,0,55,10,1,4
23,3,T,141,ӾӾӾ,482,500,100,5,42,5,0,0
24,3,T,29,CrossFitJannE,327,500,100,3,24,2,0,0
24,3,CT,0,KubeQ,500,327,100,6,6,0,0,0
24,3,T,42,LaMasse,327,500,100,0,7,2,0,0
24,3,T,58,Linus,327,500,100,0,5,1,0,1
24,3,T,198,Meikä poika,327,500,100,0,18,6,4,2
24,3,CT,6,Pingwinator,500,327,27,0,12,2,0,1
24,3,T,0,Pix,327,500,100,0,9,0,0,0
24,3,CT,294,cutie,500,327,100,1,25,8,3,2
24,3,CT,0,is that a supra?,500,327,100,0,1,0,0,0
24,3,CT,200,ok hand,500,327,0,0,19,5,2,2
25,3,CT,200,LaMasse,500,273,81,0,21,5,2,2
25,3,T,81,ONE,273,500,100,0,6,3,0,0
25,3,T,0,PLUXURY SPORT <3,273,500,100,0,1,0,0,0
25,3,CT,65,Paddy Cooper,500,273,0,0,12,1,1,1
25,3,T,127,Robert,273,500,100,0,26,6,0,1
25,3,T,0,Sirius Black,273,500,100,3,3,0,0,0
25,3,CT,35,WoRlD,500,273,7,0,3,1,0,0
25,3,CT,64,mohammed alhaboobi,500,273,92,2,41,5,1,2
25,3,T,65,sh1zey,273,500,100,0,8,2,0,0
13,3,T,56,LaMasse,392,526,100,0,11,2,0,0
23,3,T,0,911-,482,500,100,4,2,0,0,0
19,3,T,0,STOP亗 -TAISM-,500,370,0,0,0,0,0,0
22,3,T,200,sk0rp,371,500,100,3,11,3,0,2
22,3,T,81,bL(*+*)K ^,371,500,100,1,11,3,0,1
19,3,CT,26,puckoshark,370,500,100,0,4,1,0,0
19,3,CT,100,sMiley,370,500,100,0,3,9,0,1
19,3,CT,94,simoN,370,500,100,1,76,7,0,0
20,3,T,0,CiufyX*,500,356,100,0,1,0,0,0
20,3,T,155,ElegyEllem,500,356,0,0,44,8,1,3
20,3,T,15,Eusebio Sausage,500,356,100,0,1,1,0,0
20,3,T,159,LaMasse,500,356,56,1,34,5,0,1
20,3,CT,0,RASTADANIK,356,500,100,0,15,0,0,0
20,3,CT,300,cлучайно,356,500,100,0,11,4,2,3
20,3,CT,0,gbba,356,500,100,0,10,0,0,0
20,3,T,171,husky,500,356,100,0,33,8,0,1
20,3,CT,56,k1bu,356,500,100,0,3,1,0,0
20,3,CT,0,ЗаЦеНи_116Rus,356,500,100,0,2,0,0,0
21,3,CT,0,?Zimmer 6_Raisen.CS.Money,105,485,100,0,26,0,0,0
21,3,CT,22,Bongo,105,485,100,0,11,2,0,0
21,3,T,100,Fr3e,485,105,0,0,30,5,0,1
21,3,T,207,Kosta,485,105,5,0,26,3,2,2
21,3,T,100,LaMasse,485,105,0,0,19,1,1,1
21,3,CT,83,Mr. Worldwide (⌐■_■),105,485,100,0,13,2,1,1
21,3,CT,0,Stanley,105,485,100,0,2,0,0,0
21,3,CT,0,TFusi0n,105,485,100,0,18,0,0,0
21,3,T,78,aKIA,485,105,100,3,6,1,1,1
21,3,T,0,weeeeee,485,105,0,0,28,0,0,0
22,3,T,0,GlobaL!peeK,371,500,100,0,1,0,0,0
22,3,CT,0,Golgotho,500,371,100,0,0,0,0,0
22,3,CT,184,LaMasse,500,371,25,0,28,7,1,2
22,3,T,46,Max15Craft,371,500,100,0,7,2,0,0
22,3,CT,88,Pix,500,371,100,0,28,3,0,1
22,3,CT,100,Pixels,500,371,82,0,43,3,1,1
22,3,CT,128,josebadecarglass,500,371,100,0,20,5,0,1
22,3,T,44,Warning! ☢,371,500,100,0,6,2,0,0
12,3,CT,103,᠌proland,249,500,100,0,20,4,0,1
12,3,T,140,g1mple,500,249,66,5,32,5,0,2
3,3,CT,100,LaMasse,433,500,100,0,11,4,0,1
3,3,CT,233,Midgar_7,433,500,100,0,26,11,1,2
3,3,CT,39,Pix,433,500,100,0,14,1,0,0
3,3,CT,0,Squirt for me?,433,500,100,0,7,0,0,0
3,3,CT,61,TACOS,433,500,100,0,5,1,1,1
3,3,T,34,cocaine shawty,500,433,100,0,29,1,0,0
3,3,T,165,fatument,500,433,33,2,10,5,1,2
4,3,T,100,-ScofieLd,155,500,100,2,58,6,0,1
4,3,CT,37,Alexa_ae | sex haver,500,155,0,0,8,3,0,0
4,3,CT,100,DoNeVu,500,155,21,0,12,2,1,1
4,3,CT,263,JsN,500,155,55,0,35,9,1,3
4,3,T,1,LaMasse,155,500,100,0,15,1,0,0
4,3,T,0,Marco_0ne,155,500,100,0,37,0,0,0
3,3,T,231,Golden Patrone,500,433,100,0,49,11,0,3
4,3,T,0,Pix,155,500,100,0,6,0,0,0
4,3,T,54,Ulicni_hodac,155,500,100,0,3,2,0,0
4,3,CT,0,djem,500,155,0,0,1,0,0,0
5,3,CT,25,.trnX,350,500,100,0,9,1,0,1
5,3,T,52,LaMasse,500,350,0,0,15,2,0,0
5,3,T,148,Pix,500,350,50,0,21,6,0,2
5,3,CT,0,Real1zm,350,500,100,0,0,0,0,0
5,3,CT,50,Timororis,350,500,100,0,8,2,0,0
5,3,CT,175,Tyreu,350,500,100,0,24,10,2,1
5,3,T,100,_Sábio_,500,350,100,0,29,5,0,1
5,3,T,100,_lincoln_,500,350,100,0,8,4,0,1
5,3,CT,100,bytaN,350,500,100,0,15,5,1,1
5,3,T,100,⭐️⭐️BOT CompaQ⭐️⭐,500,350,100,0,8,1,1,1
6,3,CT,200,Daredevil,500,134,11,0,26,6,1,3
4,3,CT,100,Skynet.tns,500,155,100,0,3,1,0,1
3,3,T,35,Bing Chilling,500,433,100,0,29,1,0,0
2,3,CT,156,блеберт,395,500,100,0,55,12,1,2
2,3,T,234,ЭТОТ ЮРЕЦ,500,395,100,0,46,8,0,2
12,3,CT,23,zadymka,249,500,100,0,7,1,0,0
0,3,CT,0,ARRRRRRRRR,433,422,100,0,3,0,0,0
0,3,CT,34,LaMasse,433,422,100,0,19,1,0,0
0,3,T,0,MooN,422,433,100,0,3,0,0,0
0,3,CT,66,Pix,433,422,100,0,39,4,0,1
0,3,CT,56,SibirskiPlavac,433,422,100,0,135,6,0,0
0,3,T,100,Super Kobe,422,433,100,0,14,2,1,1
0,3,T,22,Super Mongo,422,433,100,0,20,1,0,0
0,3,T,200,Super gayzolas,422,433,100,0,8,2,1,2
0,3,T,100,Super linda,422,433,100,5,56,6,0,1
0,3,CT,277,TACOS,433,422,22,0,40,12,2,4
1,3,T,123,ARRRRRRRRR,401,500,100,2,18,3,1,2
1,3,T,60,D22,401,500,100,0,29,5,0,0
1,3,T,64,Dr. Carry,401,500,100,0,17,3,0,1
1,3,T,86,HardChiller,401,500,100,0,20,3,1,0
1,3,CT,242,LaMasse,500,401,100,0,29,32,0,2
1,3,CT,61,MAREGA,500,401,100,0,12,2,0,0
1,3,CT,0,Montanelas ( ͡° ͜ʖ ͡,500,401,100,0,2,0,0,0
1,3,CT,148,Pix,500,401,93,0,8,2,0,2
1,3,CT,49,TACOS,500,401,50,0,14,2,0,1
1,3,T,68,Tomkos,401,500,100,0,4,1,0,0
2,3,T,43,Beetlejuice,500,395,100,0,16,1,0,0
2,3,CT,70,Folcatus,395,500,100,0,11,4,0,2
2,3,T,23,KONDZIU,500,395,0,0,22,1,0,1
2,3,T,0,LaMasse,500,395,100,2,10,0,0,0
2,3,CT,101,Silverino,395,500,100,0,10,3,0,0
2,3,CT,68,broski,395,500,100,5,21,3,0,0
2,3,CT,0,kiko,395,500,100,0,1,0,0,0
2,3,T,200,АЪЪА,500,395,100,2,35,6,1,2
6,3,T,100,KreizySofric,134,500,100,0,22,4,0,1
6,3,CT,42,"L'ahuri, bière en main",500,134,100,0,15,3,0,0
3,3,T,35,LE C,500,433,100,0,7,1,0,0
6,3,CT,0,Pix,500,134,0,0,3,0,0,0
9,3,T,0,Влад Яровой,132,468,100,0,14,0,0,0
9,3,T,54,先輩SӘɳρaϊ先輩,132,468,100,0,6,2,0,0
10,3,T,26,1rs1n,271,565,100,0,18,1,0,0
10,3,T,0,AIR,271,565,100,0,3,0,0,0
10,3,T,100,Dan,271,565,100,0,12,1,1,1
10,3,CT,92,Daredevil,565,271,0,0,18,4,2,1
10,3,T,50,Knur ;3,271,565,100,2,9,2,0,0
10,3,CT,122,LaMasse,565,271,76,0,22,8,0,3
10,3,CT,109,Pix,565,271,100,0,42,5,0,0
10,3,T,0,[DB] Dante,0,0,100,0,2,0,0,0
10,3,CT,0,diki,565,271,0,0,2,0,0,0
10,3,CT,142,ltglenn2,565,271,0,0,7,3,1,1
11,3,CT,0,Battledrone,499,72,0,0,26,0,0,0
11,3,T,0,Daredevil,72,499,100,0,5,0,0,0
11,3,CT,236,Jennykla,499,72,0,0,34,9,0,1
11,3,T,72,LaMasse,72,499,100,0,6,3,0,0
11,3,T,0,Lapland,72,499,100,0,3,0,0,0
11,3,CT,148,Xantho,499,72,72,0,4,2,0,2
11,3,T,0,ferwbal,72,499,100,0,5,0,0,0
11,3,CT,115,xNexT9,499,72,0,0,15,5,0,2
11,3,CT,0,✪ Betchy,499,72,0,0,8,0,0,0
11,3,T,0,ィ科Toxic Ghoul科ィ,72,499,100,0,4,0,0,0
12,3,CT,0,COÑITO 2.0,249,500,100,0,4,0,0,0
12,3,CT,123,Daredevil,249,500,100,0,23,6,0,0
12,3,T,1,GUGUŚ,500,249,0,0,9,1,1,1
12,3,T,200,ICE MAKER,500,249,26,0,50,3,2,2
12,3,CT,0,LaMasse,249,500,100,0,6,0,0,0
12,3,T,99,Old Vack,500,249,100,0,4,3,0,0
6,3,CT,100,LaMasse,500,134,0,0,17,5,0,1
9,3,T,0,АНТОН ЮРЬЕВИЧ,132,468,100,0,3,0,0,0
9,3,T,0,huskies,132,468,100,0,3,0,0,0
12,3,T,60,PenisBrno,500,249,57,5,33,2,0,0
9,3,CT,100,LaMasse,468,132,0,0,30,4,0,1
9,3,CT,368,Pix,468,132,54,0,50,12,2,4
6,3,T,0,jure,134,500,100,0,0,0,0,0
6,3,T,0,lovro,134,500,100,0,0,0,0,0
6,3,T,0,mihac,134,500,100,0,9,0,0,0
6,3,CT,158,сегодня отдыхаю,500,134,34,0,24,7,1,2
7,3,CT,233,AHOUUU WAOUF WAOUF,469,100,0,0,49,10,1,3
7,3,T,0,"Boris""Nemlow""V",100,469,100,0,3,0,0,0
7,3,CT,154,Daredevil,469,100,0,0,23,6,0,2
7,3,T,29,Dzerteur,100,469,100,0,6,1,0,0
7,3,T,0,GuiiZ#,100,469,100,0,30,0,0,0
7,3,CT,0,Midgar_7,469,100,0,0,0,0,0,0
7,3,CT,82,Pix,469,100,100,0,51,2,0,0
7,3,T,0,Seb✪Z,100,469,100,0,5,0,0,0
7,3,CT,0,Гном,469,100,5,0,4,0,0,0
7,3,T,71,֍Puri֍,100,469,100,0,6,2,0,1
6,3,T,34,janjebemajke,134,500,100,0,38,1,0,0
8,3,CT,26,Elfo,500,227,100,0,6,1,0,0
9,3,T,0,Jol1y,132,468,100,0,1,0,0,0
9,3,CT,0,Daredevil,468,132,0,0,1,0,0,0
9,3,CT,0,Anime на аве,468,132,0,8,41,0,0,0
8,3,T,27,2kilo ziemniakow,227,500,100,0,19,1,0,0
8,3,T,145,⭕⃤GerarHB9☁,227,500,100,0,25,10,0,2
8,3,CT,325,qLethal,500,227,27,0,81,35,0,4
9,3,CT,0,99 problems,468,132,0,3,24,0,0,0
8,3,CT,0,OldManTouchy,500,227,0,0,3,0,0,0
8,3,T,0,Midgar_7,227,500,100,0,0,0,0,0
8,3,CT,0,Luci,500,227,0,0,3,0,0,0
8,3,T,55,LaMasse,227,500,100,0,6,2,0,0
8,3,CT,149,Ichigo Kurosaki,500,227,100,0,30,6,0,1
8,3,T,0,Pix,227,500,100,0,0,0,0,0
17,4,CT,100,Skynet.tns,500,86,0,0,1,1,0,1
17,4,T,0,Pix,86,500,100,0,39,0,0,0
17,4,T,22,Marco_0ne,86,500,100,0,3,1,0,0
17,4,T,0,LaMasse,86,500,100,0,0,0,0,0
17,4,CT,100,JsN,500,86,22,0,7,4,0,1
16,4,CT,34,sağ elimde falçata solda 70lik,339,470,100,0,10,3,0,1
17,4,CT,88,Alexa_ae | sex haver,500,86,64,0,12,5,1,0
17,4,T,64,-ScofieLd,86,500,100,0,42,4,0,0
16,4,T,100,xlw,470,339,100,0,12,2,1,1
16,4,CT,27,xfl0ud,339,470,100,0,3,1,0,0
16,4,CT,131,vikingar,339,470,100,0,8,3,0,0
19,4,T,99,LaMasse,434,358,100,0,12,3,0,1
17,4,CT,55,DoNeVu,500,86,0,0,16,3,1,1
17,4,T,0,Ulicni_hodac,86,500,100,0,0,0,0,0
18,4,CT,0,Tyreu,16,500,100,0,0,0,0,0
18,4,CT,0,.trnX,16,500,100,0,0,0,0,0
18,4,T,193,LaMasse,500,16,0,1,24,4,1,1
18,4,T,0,Pix,500,16,0,0,16,0,0,0
18,4,CT,0,Real1zm,16,500,100,0,1,0,0,0
18,4,CT,0,Timororis,16,500,100,0,0,0,0,0
18,4,T,0,_Sábio_,500,16,0,0,19,0,0,0
18,4,T,100,_lincoln_,500,16,16,0,22,4,0,1
18,4,CT,16,bytaN,16,500,100,0,15,1,0,0
18,4,T,207,⭐️⭐️BOT CompaQ⭐️⭐,500,16,0,0,12,5,1,3
19,4,T,161,AlexWolf,434,358,100,0,69,6,0,1
19,4,T,1,AllAbS,434,358,100,1,10,1,0,0
19,4,CT,100,L e G e n D a,358,434,93,0,6,1,0,1
16,4,CT,121,Yukichi Tsumura,339,470,100,0,34,7,1,1
17,4,CT,157,djem,500,86,0,0,15,3,1,2
16,4,T,43,TZANCA URAGANU,470,339,100,0,16,2,0,0
14,4,T,0,sexy eis mit sahne,156,426,100,0,3,0,0,0
16,4,T,209,LaMasse,470,339,91,0,52,8,1,2
19,4,CT,100,Norish,358,434,55,0,32,5,0,1
13,4,T,0,Pix,400,200,0,0,0,0,0,0
13,4,CT,0,Po 4:20,200,400,100,0,1,0,0,0
13,4,CT,58,beer,200,400,100,0,7,5,0,0
13,4,CT,107,siemka,200,400,7,0,20,5,0,1
13,4,T,122,ОлЕГх,400,200,100,0,21,3,1,1
13,4,T,78,Эрик Болт,400,200,0,0,6,1,1,1
13,4,T,82,соли_спайсы,400,200,100,0,22,5,0,0
14,4,T,56,*illi*,156,426,100,0,12,2,0,0
14,4,CT,27,Daredevil,426,156,100,0,16,1,0,0
14,4,CT,137,Heli[ver],426,156,0,5,21,7,0,2
14,4,CT,80,LaMasse,426,156,0,0,32,4,1,1
14,4,CT,180,Pix,426,156,0,0,59,7,1,1
14,4,T,0,RushHard F.,156,426,126,2,6,0,0,0
14,4,T,100,SKILL_IST LOST( f1 ),156,426,100,0,12,4,0,1
14,4,CT,102,alvarostia24,426,156,56,1,31,6,0,1
14,4,T,0,sv_aim_1,156,426,100,0,7,0,0,0
15,4,T,134,Banita.exe,473,478,100,0,167,8,0,2
15,4,T,0,Ereaway,473,478,100,0,1,0,0,0
15,4,T,187,GlamourX,473,478,100,0,4,3,0,1
15,4,T,88,Kerberos,473,478,100,0,28,4,0,0
15,4,CT,132,LaMasse,478,473,100,0,55,4,1,2
15,4,T,64,Miś Kolaborant,473,478,78,0,14,4,0,2
15,4,CT,67,Mr . Vik,478,473,100,0,6,6,0,0
15,4,CT,100,Pix,478,473,100,0,4,1,1,1
15,4,CT,82,nerushimav,478,473,100,0,8,2,1,0
15,4,CT,97,𝕄𝕠𝕤𝕖𝕤,478,473,100,0,14,4,1,1
16,4,CT,26,999,339,470,100,0,19,1,0,0
16,4,T,52,Daredevil,470,339,58,0,24,2,0,2
16,4,T,66,Pix,470,339,26,0,16,2,0,0
19,4,T,100,STOP亗 -TAISM-,434,358,100,0,27,2,1,1
13,4,CT,0,Neisonas,200,400,100,0,4,0,0,0
19,4,CT,58,puckoshark,358,434,100,0,11,1,1,0
23,4,CT,100,ARTO..,236,461,100,0,30,4,0,1
23,4,CT,36,Counterinski,236,461,100,0,2,1,0,0
23,4,CT,0,FuN,236,461,100,0,0,0,0,0
23,4,T,100,LaMasse,461,236,36,0,4,3,0,1
23,4,CT,100,Myšák,236,461,100,0,21,5,0,1
23,4,T,75,Peppy,461,236,100,2,12,3,0,0
23,4,T,100,lil jeep,461,236,0,0,1,1,0,1
23,4,CT,0,szilopapa,236,461,100,0,7,0,0,0
23,4,T,40,ӾӾӾ,461,236,100,0,7,2,0,0
24,4,T,100,CrossFitJannE,226,500,100,0,6,3,0,1
24,4,CT,51,KubeQ,500,226,100,0,22,1,1,0
24,4,T,0,LaMasse,226,500,100,0,3,0,0,0
24,4,T,100,Linus,226,500,100,0,19,5,0,1
24,4,T,26,Meikä poika,226,500,100,0,10,1,0,0
24,4,CT,97,Pingwinator,500,226,100,0,31,4,0,0
24,4,T,0,Pix,226,500,100,0,26,0,0,0
24,4,CT,0,cutie,500,226,0,1,5,0,0,0
24,4,CT,232,is that a supra?,500,226,62,0,28,10,1,2
24,4,CT,120,ok hand,500,226,11,0,18,5,2,3
25,4,CT,105,LaMasse,500,378,93,0,27,8,0,2
25,4,T,0,ONE,378,500,100,0,0,0,0,0
25,4,T,200,PLUXURY SPORT <3,378,500,100,0,13,6,0,2
25,4,CT,41,Paddy Cooper,500,378,100,0,3,11,0,0
25,4,T,33,Robert,378,500,100,0,5,1,0,0
25,4,T,54,Sirius Black,378,500,100,0,20,2,0,0
25,4,CT,54,WoRlD,500,378,42,0,39,1,1,0
25,4,CT,100,mohammed alhaboobi,500,378,100,0,3,1,0,1
25,4,T,91,sh1zey,378,500,100,2,4,2,0,0
25,4,CT,200,☜☆☞ ddie ☜☆☞,500,378,66,0,24,9,1,2
23,4,T,146,911-,461,236,0,0,17,3,3,3
19,4,T,73,hcaktuna,434,358,0,0,34,3,0,0
22,4,T,225,sk0rp,300,500,100,1,32,7,1,2
22,4,T,0,bL(*+*)K ^,300,500,100,0,3,0,0,0
