Game_number,Map,Pseudo,Team,Round_number,Type,Number,X,Y,Z
22,de_nuke,sk0rp,T,3,DamageInfliged_targetposition,2,755.187866,-485.658264,-415.968750
22,de_nuke,sk0rp,T,3,Kill,0,47.987976,-461.157013,-415.968750
22,de_nuke,sk0rp,T,3,Kill,1,755.187866,-485.658264,-415.968750
22,de_nuke,sk0rp,T,3,DamageReceived_target,0,755.505005,-485.392883,-415.968750
22,de_nuke,sk0rp,T,3,DamageReceived_target,1,850.196960,-670.227478,-399.968750
22,de_nuke,sk0rp,T,3,DamageReceived_target,2,850.196960,-670.227478,-399.968750
22,de_nuke,sk0rp,T,3,DamageReceived_target,3,849.382690,-668.593201,-399.968750
22,de_nuke,sk0rp,T,3,DamageReceived_origin,0,991.022583,-329.631317,-127.968750
22,de_nuke,sk0rp,T,3,DamageReceived_origin,1,542.145935,-1239.133789,-415.984253
22,de_nuke,sk0rp,T,3,DamageReceived_origin,2,546.344421,-1241.560913,-415.984253
22,de_nuke,sk0rp,T,3,DamageReceived_origin,3,546.514771,-1241.659424,-415.984253
22,de_nuke,sk0rp,T,3,Death,0,849.382690,-668.593201,-399.968750
22,de_nuke,sk0rp,T,4,DamageInfliged_targetposition,0,1700.688354,-1666.196899,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged_targetposition,1,1700.416138,-1666.040649,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged_targetposition,2,1700.416138,-1666.040649,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged_targetposition,3,1700.416138,-1666.040649,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged_targetposition,4,1676.885620,-1649.916626,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged_targetposition,5,1832.451294,-1699.256714,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged_targetposition,6,1858.906372,-1703.172363,-415.968750
22,de_nuke,sk0rp,T,4,Kill,0,1700.416138,-1666.040649,-415.968750
22,de_nuke,sk0rp,T,4,Kill,1,1858.906372,-1703.172363,-415.968750
22,de_nuke,sk0rp,T,4,Death,0,1891.433594,-1708.028564,-415.968750
22,de_nuke,sk0rp,T,4,DamageReceived_target,0,-141.636429,-1916.927734,-415.968750
22,de_nuke,sk0rp,T,4,DamageReceived_target,1,1698.995728,-1664.268799,-415.968750
22,de_nuke,sk0rp,T,4,DamageReceived_target,2,1691.193848,-1655.821777,-415.968750
22,de_nuke,sk0rp,T,4,DamageReceived_target,3,1667.759521,-1649.421753,-415.968750
22,de_nuke,sk0rp,T,4,DamageReceived_target,4,1891.433594,-1708.028564,-415.968750
22,de_nuke,sk0rp,T,4,DamageReceived_origin,0,906.179932,-1654.992920,-415.978363
22,de_nuke,sk0rp,T,4,DamageReceived_origin,1,833.079590,-2479.968750,-415.633636
22,de_nuke,sk0rp,T,4,DamageReceived_origin,2,833.825684,-2479.968750,-415.633636
22,de_nuke,sk0rp,T,4,DamageReceived_origin,3,833.690979,-2479.337158,-415.630676
22,de_nuke,sk0rp,T,4,DamageReceived_origin,4,1336.825317,-516.042236,-127.968750
22,de_nuke,sk0rp,T,4,DamageInfliged,0,1700.688354,-1666.196899,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged,1,1700.416138,-1666.040649,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged,2,1700.416138,-1666.040649,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged,3,1700.416138,-1666.040649,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged,4,1676.885620,-1649.916626,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged,5,1832.451294,-1699.256714,-415.968750
22,de_nuke,sk0rp,T,4,DamageInfliged,6,1858.906372,-1703.172363,-415.968750
22,de_nuke,sk0rp,T,5,DamageReceived_target,0,341.326508,-1026.405396,-391.968750
22,de_nuke,sk0rp,T,5,DamageReceived_target,1,376.257904,-999.736267,-391.968750
22,de_nuke,sk0rp,T,5,DamageReceived_target,2,407.221741,-1003.932373,-391.968750
22,de_nuke,sk0rp,T,5,DamageReceived_target,3,132.751770,-928.495972,-415.968750
22,de_nuke,sk0rp,T,5,DamageReceived_origin,0,947.398987,-291.050232,-127.968750
22,de_nuke,sk0rp,T,5,DamageReceived_origin,1,950.512390,-284.815765,-127.968750
22,de_nuke,sk0rp,T,5,DamageReceived_origin,2,961.840759,-295.959900,-127.968750
22,de_nuke,sk0rp,T,5,DamageReceived_origin,3,-150.624176,-630.102844,-415.968750
22,de_nuke,sk0rp,T,5,DamageInfliged,0,21.480530,-981.987793,-415.968750
22,de_nuke,sk0rp,T,5,DamageInfliged_targetposition,0,21.480530,-981.987793,-415.968750
22,de_nuke,sk0rp,T,5,Death,0,132.751770,-928.495972,-415.968750
22,de_nuke,sk0rp,T,6,DamageReceived_target,0,482.127960,-845.021301,-391.968750
22,de_nuke,sk0rp,T,6,DamageReceived_target,1,534.198242,-847.315491,-399.968750
22,de_nuke,sk0rp,T,6,DamageReceived_target,2,579.830139,-775.237427,-399.968781
22,de_nuke,sk0rp,T,6,DamageReceived_target,3,558.007141,-777.135681,-399.968781
22,de_nuke,sk0rp,T,6,DamageReceived_target,4,684.866211,-799.559021,-407.089508
22,de_nuke,sk0rp,T,6,DamageReceived_target,5,697.710083,-819.789856,-399.968750
22,de_nuke,sk0rp,T,6,DamageReceived_target,6,699.531311,-828.018433,-399.968750
22,de_nuke,sk0rp,T,6,DamageReceived_origin,0,954.246765,-280.276215,-127.968750
22,de_nuke,sk0rp,T,6,DamageReceived_origin,1,912.314087,-281.718201,-127.968750
22,de_nuke,sk0rp,T,6,DamageReceived_origin,2,799.980469,-297.011475,-127.968750
22,de_nuke,sk0rp,T,6,DamageReceived_origin,3,790.189026,-297.202087,-127.968750
22,de_nuke,sk0rp,T,6,DamageReceived_origin,4,939.048279,-771.833252,-414.968750
22,de_nuke,sk0rp,T,6,DamageReceived_origin,5,938.366150,-773.197571,-414.968750
22,de_nuke,sk0rp,T,6,DamageReceived_origin,6,937.829041,-768.690979,-414.968750
22,de_nuke,sk0rp,T,6,DamageInfliged,0,589.087402,-775.365540,-399.968781
22,de_nuke,sk0rp,T,6,DamageInfliged,1,590.270508,-775.380737,-399.968781
22,de_nuke,sk0rp,T,6,DamageInfliged,2,699.118042,-826.033875,-399.968750
22,de_nuke,sk0rp,T,6,DamageInfliged_targetposition,0,589.087402,-775.365540,-399.968781
22,de_nuke,sk0rp,T,6,DamageInfliged_targetposition,1,590.270508,-775.380737,-399.968781
22,de_nuke,sk0rp,T,6,DamageInfliged_targetposition,2,699.118042,-826.033875,-399.968750
22,de_nuke,sk0rp,T,6,Death,0,699.531311,-828.018433,-399.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,0,915.440125,-1678.040771,-415.969055
22,de_nuke,sk0rp,CT,8,DamageInfliged,1,440.570831,-161.502579,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,2,435.594208,-161.991013,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,3,443.415955,-119.469208,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,4,451.693176,-93.819664,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,5,434.770874,-7.510036,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,6,430.984344,-9.099272,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,7,922.396545,-275.487213,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,8,922.713501,-275.669281,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged,9,922.713501,-275.669281,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,0,915.440125,-1678.040771,-415.969055
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,1,440.570831,-161.502579,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,2,435.594208,-161.991013,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,3,443.415955,-119.469208,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,4,451.693176,-93.819664,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,5,434.770874,-7.510036,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,6,430.984344,-9.099272,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,7,922.396545,-275.487213,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,8,922.713501,-275.669281,-639.968750
22,de_nuke,sk0rp,CT,8,DamageInfliged_targetposition,9,922.713501,-275.669281,-639.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_target,0,440.383270,-136.039734,-639.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_target,1,451.802368,-2.386086,-639.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_target,2,444.271362,-4.858155,-639.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_target,3,922.713501,-275.669281,-639.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_target,4,930.323853,-327.253387,-639.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_origin,0,672.905579,-245.518631,-639.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_origin,1,766.944580,-1154.223267,-768.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_origin,2,807.068848,-1140.723633,-768.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_origin,3,346.346802,-1322.601685,-767.968750
22,de_nuke,sk0rp,CT,8,DamageReceived_origin,4,1092.520630,-651.199402,-639.968750
22,de_nuke,sk0rp,CT,8,Kill,0,451.693176,-93.819664,-639.968750
22,de_nuke,sk0rp,CT,8,Kill,1,922.713501,-275.669281,-639.968750
22,de_nuke,sk0rp,CT,8,Death,0,930.323853,-327.253387,-639.968750
22,de_nuke,sk0rp,CT,9,DamageReceived_target,0,479.088226,-1349.252441,-415.975739
22,de_nuke,sk0rp,CT,9,DamageReceived_target,1,463.479645,-1347.415039,-415.975739
22,de_nuke,sk0rp,CT,9,DamageReceived_target,2,440.191681,-1344.545654,-415.975739
22,de_nuke,sk0rp,CT,9,DamageReceived_target,3,430.373047,-1344.325073,-369.554779
22,de_nuke,sk0rp,CT,9,DamageReceived_origin,0,932.989319,-1340.838379,-415.968750
22,de_nuke,sk0rp,CT,9,DamageReceived_origin,1,932.196533,-1330.162109,-415.968750
22,de_nuke,sk0rp,CT,9,DamageReceived_origin,2,932.446777,-1326.520386,-415.968750
22,de_nuke,sk0rp,CT,9,DamageReceived_origin,3,-475.326630,-1023.132019,-415.968750
22,de_nuke,sk0rp,CT,9,Death,0,430.373047,-1344.325073,-369.554779
22,de_nuke,josebadecarglass,T,8,DamageInfliged,0,672.905579,-245.518631,-639.968750
22,de_nuke,josebadecarglass,T,8,DamageInfliged_targetposition,0,672.905579,-245.518631,-639.968750
22,de_nuke,josebadecarglass,T,8,Death,0,641.880615,-303.553284,-654.089172
22,de_nuke,josebadecarglass,T,8,DamageReceived_target,0,691.718384,-206.710419,-639.968750
22,de_nuke,josebadecarglass,T,8,DamageReceived_target,1,676.921387,-232.167435,-639.968750
22,de_nuke,josebadecarglass,T,8,DamageReceived_target,2,647.655029,-293.440521,-649.598511
22,de_nuke,josebadecarglass,T,8,DamageReceived_target,3,641.880615,-303.553284,-654.089172
22,de_nuke,josebadecarglass,T,8,DamageReceived_origin,0,440.570831,-161.502579,-639.968750
22,de_nuke,josebadecarglass,T,8,DamageReceived_origin,1,435.594208,-161.991013,-639.968750
22,de_nuke,josebadecarglass,T,8,DamageReceived_origin,2,443.415955,-119.469208,-639.968750
22,de_nuke,josebadecarglass,T,8,DamageReceived_origin,3,451.693176,-93.819664,-639.968750
22,de_nuke,josebadecarglass,CT,5,Kill,0,846.403687,-297.967651,-127.968750
22,de_nuke,josebadecarglass,CT,5,Death,0,1097.825195,-427.862122,-127.761452
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,0,947.398987,-291.050232,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,1,947.398987,-291.050232,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,2,950.512390,-284.815765,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,3,950.512390,-284.815765,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,4,961.840759,-295.959900,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,5,961.840759,-295.959900,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,6,944.285400,-293.856934,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,7,915.848694,-294.162903,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,8,879.631470,-296.923859,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,9,846.289551,-297.698608,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,10,846.403687,-297.967651,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged,11,1114.057007,-394.509491,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,0,947.398987,-291.050232,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,1,947.398987,-291.050232,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,2,950.512390,-284.815765,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,3,950.512390,-284.815765,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,4,961.840759,-295.959900,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,5,961.840759,-295.959900,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,6,944.285400,-293.856934,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,7,915.848694,-294.162903,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,8,879.631470,-296.923859,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,9,846.289551,-297.698608,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,10,846.403687,-297.967651,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageInfliged_targetposition,11,1114.057007,-394.509491,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageReceived_target,0,846.289551,-297.698608,-127.968750
22,de_nuke,josebadecarglass,CT,5,DamageReceived_target,1,1097.825195,-427.862122,-127.761452
22,de_nuke,josebadecarglass,CT,5,DamageReceived_origin,0,346.087585,-782.117004,-391.968750
22,de_nuke,josebadecarglass,CT,5,DamageReceived_origin,1,446.902313,-347.093842,-415.968750
22,de_nuke,josebadecarglass,CT,6,Kill,0,750.768921,-300.986725,-127.968750
22,de_nuke,josebadecarglass,CT,6,Kill,1,1016.180542,-410.113861,-127.968750
22,de_nuke,josebadecarglass,CT,6,Kill,2,618.888367,-1554.412842,-415.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,0,954.246765,-280.276215,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,1,912.314087,-281.718201,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,2,757.940308,-304.309937,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,3,750.758301,-300.649231,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,4,749.531250,-300.200470,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,5,750.768921,-300.986725,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,6,799.980469,-297.011475,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,7,790.189026,-297.202087,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,8,1016.180542,-410.113861,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,9,1016.180542,-410.113861,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,10,622.488403,-1549.778442,-415.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,11,619.060547,-1554.753052,-415.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged,12,618.888367,-1554.412842,-415.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,0,954.246765,-280.276215,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,1,912.314087,-281.718201,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,2,757.940308,-304.309937,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,3,750.758301,-300.649231,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,4,749.531250,-300.200470,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,5,750.768921,-300.986725,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,6,799.980469,-297.011475,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,7,790.189026,-297.202087,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,8,1016.180542,-410.113861,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,9,1016.180542,-410.113861,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,10,622.488403,-1549.778442,-415.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,11,619.060547,-1554.753052,-415.968750
22,de_nuke,josebadecarglass,CT,6,DamageInfliged_targetposition,12,618.888367,-1554.412842,-415.968750
22,de_nuke,josebadecarglass,CT,6,DamageReceived_target,0,750.394653,-300.751495,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageReceived_target,1,766.506226,-297.031250,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageReceived_target,2,782.471741,-298.259766,-127.968750
22,de_nuke,josebadecarglass,CT,6,DamageReceived_origin,0,285.763092,-1040.249878,-391.968750
22,de_nuke,josebadecarglass,CT,6,DamageReceived_origin,1,689.644287,-1251.515991,-415.968750
22,de_nuke,josebadecarglass,CT,6,DamageReceived_origin,2,699.627747,-1252.398315,-415.968750
22,de_nuke,josebadecarglass,CT,7,DamageInfliged,0,368.197327,-1136.685303,-255.968750
22,de_nuke,josebadecarglass,CT,7,DamageInfliged,1,422.106018,-756.832947,-391.968750
22,de_nuke,josebadecarglass,CT,7,DamageInfliged,2,364.064880,-979.943115,-391.968750
22,de_nuke,josebadecarglass,CT,7,DamageInfliged_targetposition,0,368.197327,-1136.685303,-255.968750
22,de_nuke,josebadecarglass,CT,7,DamageInfliged_targetposition,1,422.106018,-756.832947,-391.968750
22,de_nuke,josebadecarglass,CT,7,DamageInfliged_targetposition,2,364.064880,-979.943115,-391.968750
22,de_nuke,josebadecarglass,CT,7,Kill,0,368.197327,-1136.685303,-255.968750
22,de_nuke,josebadecarglass,CT,7,Kill,1,422.106018,-756.832947,-391.968750
22,de_nuke,josebadecarglass,CT,7,DamageReceived_target,0,362.547760,-979.600403,-391.968750
22,de_nuke,josebadecarglass,CT,7,DamageReceived_target,1,364.064880,-979.943115,-391.968750
22,de_nuke,josebadecarglass,CT,7,DamageReceived_target,2,375.051880,-982.559509,-391.968750
22,de_nuke,josebadecarglass,CT,7,DamageReceived_target,3,380.654114,-983.549683,-391.968750
22,de_nuke,josebadecarglass,CT,7,DamageReceived_origin,0,494.256317,-297.031250,-127.968750
22,de_nuke,josebadecarglass,CT,7,DamageReceived_origin,1,492.008881,-297.031250,-127.968750
22,de_nuke,josebadecarglass,CT,7,DamageReceived_origin,2,491.753510,-297.009125,-127.968750
22,de_nuke,josebadecarglass,CT,7,DamageReceived_origin,3,491.087463,-297.009125,-127.968750
22,de_nuke,josebadecarglass,CT,7,Death,0,380.654114,-983.549683,-391.968750
22,de_nuke,josebadecarglass,CT,1,DamageInfliged,0,1299.896973,-1270.580933,-415.969025
22,de_nuke,josebadecarglass,CT,1,DamageInfliged,1,1300.427002,-1271.032715,-415.969025
22,de_nuke,josebadecarglass,CT,1,DamageInfliged,2,1298.368774,-1269.384766,-415.969025
22,de_nuke,josebadecarglass,CT,1,DamageInfliged,3,1636.499390,-1581.380371,-407.968750
22,de_nuke,josebadecarglass,CT,1,DamageInfliged_targetposition,0,1299.896973,-1270.580933,-415.969025
22,de_nuke,josebadecarglass,CT,1,DamageInfliged_targetposition,1,1300.427002,-1271.032715,-415.969025
22,de_nuke,josebadecarglass,CT,1,DamageInfliged_targetposition,2,1298.368774,-1269.384766,-415.969025
22,de_nuke,josebadecarglass,CT,1,DamageInfliged_targetposition,3,1636.499390,-1581.380371,-407.968750
22,de_nuke,josebadecarglass,CT,1,Kill,0,1298.368774,-1269.384766,-415.969025
22,de_nuke,josebadecarglass,CT,1,Kill,1,1636.499390,-1581.380371,-407.968750
22,de_nuke,josebadecarglass,CT,2,DamageInfliged,0,1090.331055,-438.664581,-127.968750
22,de_nuke,josebadecarglass,CT,2,DamageInfliged_targetposition,0,1090.331055,-438.664581,-127.968750
22,de_nuke,josebadecarglass,CT,2,Kill,0,1090.331055,-438.664581,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged_targetposition,0,1090.245728,-389.258057,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged_targetposition,1,1089.849609,-383.142731,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged_targetposition,2,1091.927734,-388.129303,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged_targetposition,3,1092.630859,-389.888214,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged_targetposition,4,991.022583,-329.631317,-127.968750
22,de_nuke,josebadecarglass,CT,3,Kill,0,1092.630859,-389.888214,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageReceived_target,0,1019.260254,-391.881195,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageReceived_target,1,995.468689,-334.713776,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageReceived_origin,0,755.766235,-528.185242,-405.233459
22,de_nuke,josebadecarglass,CT,3,DamageReceived_origin,1,755.187866,-485.658264,-415.968750
22,de_nuke,josebadecarglass,CT,3,Death,0,995.468689,-334.713776,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged,0,1090.245728,-389.258057,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged,1,1089.849609,-383.142731,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged,2,1091.927734,-388.129303,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged,3,1092.630859,-389.888214,-127.968750
22,de_nuke,josebadecarglass,CT,3,DamageInfliged,4,991.022583,-329.631317,-127.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged,0,1336.825317,-516.042236,-127.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged,1,1659.063965,-470.764404,-351.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged,2,1660.003906,-471.228516,-351.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged,3,1660.003906,-471.228516,-351.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged,4,1634.932861,-460.330292,-351.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged_targetposition,0,1336.825317,-516.042236,-127.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged_targetposition,1,1659.063965,-470.764404,-351.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged_targetposition,2,1660.003906,-471.228516,-351.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged_targetposition,3,1660.003906,-471.228516,-351.968750
22,de_nuke,josebadecarglass,CT,4,DamageInfliged_targetposition,4,1634.932861,-460.330292,-351.968750
22,de_nuke,josebadecarglass,CT,4,Kill,0,1336.825317,-516.042236,-127.968750
22,de_nuke,josebadecarglass,CT,4,Kill,1,1634.932861,-460.330292,-351.968750
22,de_nuke,Warning! ☢,T,1,Death,0,423.733063,-1617.526489,4.272209
22,de_nuke,Warning! ☢,T,1,DamageInfliged,0,-4.586872,-1519.137939,-31.422749
22,de_nuke,Warning! ☢,T,1,DamageInfliged,1,130.401169,-1635.727783,-19.968735
22,de_nuke,Warning! ☢,T,1,DamageInfliged,2,130.322403,-1635.667603,-19.968735
22,de_nuke,Warning! ☢,T,1,DamageInfliged,3,126.783104,-1572.920288,-19.968735
22,de_nuke,Warning! ☢,T,1,DamageInfliged,4,128.839233,-1645.616577,-19.968735
22,de_nuke,Warning! ☢,T,1,DamageInfliged_targetposition,0,-4.586872,-1519.137939,-31.422749
