Game_number,Pseudo,Team,Round_number,Type,X,Y,Z
1,先輩SӘɳρaϊ先輩,CT,17,DamageReceived_target0,454.211975,-1166.065552,-255.968750
1,先輩SӘɳρaϊ先輩,CT,17,DamageReceived_origin0,350.344635,-1429.357422,-415.968750
1,先輩SӘɳρaϊ先輩,CT,17,Death,454.211975,-1166.065552,-255.968750
1,先輩SӘɳρaϊ先輩,CT,17,DamageInfliged_origin0,455.248291,-1169.155396,-191.968750
1,Jol1y,T,1,DamageReceived_origin0,-479.809113,-725.862976,-415.968750
1,Jol1y,T,1,DamageInfliged_origin0,-808.245911,-1156.404785,-413.968750
1,Jol1y,T,1,DamageInfliged_target0,238.695908,-1459.910889,-52.979115
1,Jol1y,T,1,Kill_0,-808.245911,-1156.404785,-413.968750
1,Jol1y,T,1,DamageReceived_target0,-1273.572876,-1244.241211,-415.824249
1,Jol1y,T,2,DamageInfliged_origin0,50.065620,-1637.425659,-19.968716
1,Jol1y,T,2,DamageInfliged_target0,1740.839111,-1578.968750,-407.968750
1,Jol1y,T,2,DamageReceived_target0,-0.462719,-1791.217163,-28.884638
1,Jol1y,T,2,DamageReceived_origin0,1715.186646,-1492.788574,-416.041840
1,Jol1y,T,2,Death,-0.462719,-1791.217163,-28.884638
1,Jol1y,T,3,DamageReceived_target0,-59.495655,-2036.479004,-415.968750
1,Jol1y,T,3,DamageReceived_origin0,572.012146,-2388.559082,-415.974152
1,Jol1y,T,3,Death,-59.495655,-2036.479004,-415.968750
1,LaMasse,CT,5,DamageInfliged_target6,509.608612,-2310.445801,-415.969086
1,LaMasse,CT,5,DamageInfliged_target10,-18.434788,-2012.148193,-415.968750
1,LaMasse,CT,5,DamageInfliged_target1,621.643738,-2411.929199,-415.968750
1,LaMasse,CT,5,Kill_0,148.140579,-1777.890015,-24.987688
1,LaMasse,CT,5,DamageInfliged_origin4,125.798805,-1793.934448,-26.338669
1,LaMasse,CT,5,DamageInfliged_origin7,40.645203,-1849.960327,-38.779625
1,LaMasse,CT,5,DamageInfliged_origin9,36.032162,-1848.588989,-38.779835
1,LaMasse,CT,5,DamageInfliged_origin10,36.032162,-1848.588989,-38.779835
1,LaMasse,CT,5,DamageInfliged_target11,-77.867500,-2005.549805,-415.968750
1,LaMasse,CT,5,DamageInfliged_origin2,148.140579,-1777.890015,-24.987688
1,LaMasse,CT,5,DamageInfliged_target2,615.693542,-2404.895752,-415.968750
1,LaMasse,CT,5,DamageInfliged_origin3,127.020790,-1792.966553,-26.245361
1,LaMasse,CT,5,DamageInfliged_origin6,125.798805,-1793.934448,-26.338669
1,LaMasse,CT,5,DamageInfliged_origin0,148.012909,-1777.985840,-24.994711
1,LaMasse,CT,5,DamageReceived_target0,1099.171265,-438.688416,-127.424934
1,LaMasse,CT,5,DamageInfliged_target9,-14.180489,-2006.208740,-415.968750
1,LaMasse,CT,5,DamageInfliged_origin11,5.402317,-1836.412964,-38.088276
1,LaMasse,CT,5,DamageInfliged_target5,505.089539,-2311.150635,-415.969086
1,LaMasse,CT,5,DamageInfliged_target8,-14.180489,-2006.208740,-415.968750
1,LaMasse,CT,5,DamageInfliged_origin1,148.140579,-1777.890015,-24.987688
1,LaMasse,CT,5,DamageInfliged_target3,475.301086,-2315.788086,-415.969086
1,LaMasse,CT,5,DamageInfliged_target4,493.013092,-2313.490967,-415.969086
1,LaMasse,CT,5,DamageInfliged_origin5,125.798805,-1793.934448,-26.338669
1,LaMasse,CT,5,Kill_1,125.798805,-1793.934448,-26.338669
1,LaMasse,CT,5,DamageInfliged_target7,-14.180489,-2006.208740,-415.968750
1,LaMasse,CT,5,DamageReceived_origin0,1235.272705,-464.688904,-415.969147
1,LaMasse,CT,5,DamageInfliged_target0,620.719604,-2413.577637,-415.968750
1,LaMasse,CT,5,DamageInfliged_origin8,36.573479,-1848.755249,-38.779835
1,LaMasse,CT,5,Kill_2,5.402317,-1836.412964,-38.088276
1,LaMasse,CT,7,DamageInfliged_origin2,950.346436,-323.797882,-127.718819
1,LaMasse,CT,7,DamageInfliged_target2,850.006348,-518.208618,-407.641602
1,LaMasse,CT,7,DamageInfliged_origin3,690.775696,-797.152954,-399.968750
1,LaMasse,CT,7,DamageInfliged_target3,602.503113,-1388.721069,-415.968781
1,LaMasse,CT,7,DamageInfliged_origin0,690.879761,77.633850,-415.968750
1,LaMasse,CT,7,DamageInfliged_target0,5.764622,-294.906311,-415.968750
1,LaMasse,CT,7,DamageInfliged_target1,852.809998,-518.727112,-407.516449
1,LaMasse,CT,7,DamageInfliged_origin1,950.346436,-323.797882,-127.718819
1,LaMasse,CT,7,Kill_0,950.346436,-323.797882,-127.718819
1,LaMasse,CT,7,Kill_1,690.775696,-797.152954,-399.968750
1,LaMasse,CT,1,DamageInfliged_target0,7.193462,-1850.720337,-41.163162
1,LaMasse,CT,1,DamageInfliged_target3,-1283.039551,-1227.110840,-416.107422
1,LaMasse,CT,1,DamageInfliged_origin2,-430.384186,-1725.820923,-415.969086
1,LaMasse,CT,1,DamageInfliged_target2,-915.279785,-1106.730469,-416.133514
1,LaMasse,CT,1,DamageInfliged_origin3,-480.339630,-725.028198,-415.968750
1,LaMasse,CT,1,DamageInfliged_origin4,-479.809113,-725.862976,-415.968750
1,LaMasse,CT,1,DamageInfliged_origin0,153.433167,-741.316956,-89.968750
1,LaMasse,CT,1,DamageInfliged_origin1,156.521774,-741.762695,-89.968750
1,LaMasse,CT,1,DamageInfliged_target1,4.090884,-1830.640625,-36.882568
1,LaMasse,CT,1,Kill_0,156.521774,-741.762695,-89.968750
1,LaMasse,CT,1,DamageInfliged_target4,-1273.572876,-1244.241211,-415.824249
1,LaMasse,CT,9,DamageReceived_target0,82.798729,-105.380562,-415.968750
1,LaMasse,CT,9,DamageReceived_origin0,110.262413,-30.499041,-415.968750
1,LaMasse,CT,9,Death,82.798729,-105.380562,-415.968750
1,LaMasse,CT,10,Kill_0,440.221039,-1439.174683,-507.705597
1,LaMasse,CT,10,DamageInfliged_origin4,1046.243652,-1660.631348,-639.968750
1,LaMasse,CT,10,DamageInfliged_target6,1157.646362,-1378.096558,-635.218750
1,LaMasse,CT,10,DamageReceived_origin0,450.311676,-1421.824707,-431.051300
1,LaMasse,CT,10,DamageInfliged_origin2,440.221039,-1436.865723,-500.767181
1,LaMasse,CT,10,DamageInfliged_origin6,1074.314331,-1672.805542,-639.968750
1,LaMasse,CT,10,DamageInfliged_origin7,1079.117432,-1674.826660,-639.968750
1,LaMasse,CT,10,DamageReceived_target0,440.221039,-1439.174683,-507.705597
1,LaMasse,CT,10,DamageInfliged_origin0,440.221039,-1436.865723,-500.767181
1,LaMasse,CT,10,DamageInfliged_origin3,440.221039,-1439.174683,-507.705597
1,LaMasse,CT,10,DamageInfliged_target4,1157.656738,-1378.560425,-635.218750
1,LaMasse,CT,10,Kill_1,1079.117432,-1674.826660,-639.968750
1,LaMasse,CT,10,DamageInfliged_target0,450.421570,-1418.822876,-415.968781
1,LaMasse,CT,10,DamageInfliged_target1,450.505127,-1421.498047,-428.735931
1,LaMasse,CT,10,DamageInfliged_target3,449.862213,-1422.336548,-435.674347
1,LaMasse,CT,10,DamageInfliged_origin5,1066.638916,-1669.575928,-639.968750
1,LaMasse,CT,10,DamageInfliged_target5,1157.753662,-1376.551758,-635.218750
1,LaMasse,CT,10,DamageInfliged_target7,1157.540649,-1379.824097,-635.218750
1,LaMasse,CT,10,DamageInfliged_origin1,440.221039,-1436.865723,-500.767181
1,LaMasse,CT,10,DamageInfliged_target2,450.505127,-1421.498047,-428.735931
1,LaMasse,CT,6,DamageReceived_origin0,-431.341370,-1042.971558,-415.968750
1,LaMasse,CT,6,DamageInfliged_origin1,209.138687,-903.022095,-415.968750
1,LaMasse,CT,6,DamageInfliged_target1,-431.341370,-1042.971558,-415.968750
1,LaMasse,CT,6,Death,209.282867,-903.703430,-415.968750
1,LaMasse,CT,6,DamageInfliged_origin0,208.432404,-902.700684,-415.968750
1,LaMasse,CT,6,DamageInfliged_target0,-429.332825,-1054.353271,-415.968750
1,LaMasse,CT,6,DamageReceived_target0,209.282867,-903.703430,-415.968750
1,LaMasse,CT,11,Death,313.471771,-1244.937622,-415.968750
1,LaMasse,CT,11,DamageInfliged_origin0,314.032013,-1243.809326,-415.968750
1,LaMasse,CT,11,DamageInfliged_target0,792.362000,-1585.156372,-415.968781
1,LaMasse,CT,11,DamageInfliged_origin1,314.455719,-1243.610352,-415.968750
1,LaMasse,CT,11,DamageInfliged_target1,791.636841,-1584.633301,-415.968781
1,LaMasse,CT,11,DamageReceived_target0,313.471771,-1244.937622,-415.968750
1,LaMasse,CT,11,DamageReceived_origin0,790.503784,-1586.269409,-415.968781
1,LaMasse,CT,13,DamageInfliged_origin0,591.731934,693.160706,-479.968750
1,LaMasse,CT,13,DamageInfliged_target0,44.946564,-399.782043,-415.968750
1,LaMasse,CT,13,Kill_0,591.731934,693.160706,-479.968750
1,LaMasse,CT,13,DamageReceived_target0,558.134827,625.738220,-479.178436
1,LaMasse,CT,13,DamageReceived_origin0,172.488922,-126.491570,-415.968750
1,LaMasse,CT,13,Death,558.134827,625.738220,-479.178436
1,LaMasse,CT,3,DamageInfliged_origin0,1156.551514,-1697.305054,-415.977539
1,LaMasse,CT,3,DamageInfliged_target0,1151.667603,-2321.355713,-415.969269
1,LaMasse,CT,3,DamageInfliged_target2,1151.667603,-2321.355713,-415.969269
1,LaMasse,CT,3,DamageInfliged_origin3,1173.374268,-1687.589478,-415.906494
1,LaMasse,CT,3,DamageInfliged_origin1,1168.517456,-1687.657837,-415.977539
1,LaMasse,CT,3,DamageInfliged_target1,1151.667603,-2321.355713,-415.969269
1,LaMasse,CT,3,DamageInfliged_origin2,1169.172729,-1687.436401,-415.977539
1,LaMasse,CT,3,DamageInfliged_target3,1151.667603,-2321.355713,-415.969269
1,LaMasse,CT,3,Kill_0,1173.374268,-1687.589478,-415.906494
1,LaMasse,CT,8,DamageInfliged_origin3,1405.042969,-2431.452393,-475.332397
1,LaMasse,CT,8,DamageInfliged_target3,421.548828,-1912.756348,-415.969849
1,LaMasse,CT,8,Kill_0,1405.042969,-2431.452393,-475.332397
1,LaMasse,CT,8,DamageInfliged_origin5,484.554688,-2143.829590,-416.248077
1,LaMasse,CT,8,DamageInfliged_origin6,482.704712,-2154.324219,-416.386780
1,LaMasse,CT,8,DamageInfliged_origin1,1405.042969,-2431.452393,-475.332397
1,LaMasse,CT,8,DamageInfliged_origin2,1405.042969,-2431.452393,-475.332397
1,LaMasse,CT,8,DamageReceived_origin0,780.973083,-2458.546631,-416.036560
1,LaMasse,CT,8,DamageInfliged_target0,416.356262,-1908.487061,-415.969849
1,LaMasse,CT,8,DamageInfliged_target5,17.708845,-2054.859131,-415.968750
1,LaMasse,CT,8,DamageInfliged_target2,421.495911,-1912.717896,-415.969849
1,LaMasse,CT,8,DamageInfliged_origin4,485.335510,-2140.490723,-416.195892
1,LaMasse,CT,8,DamageInfliged_target4,17.708845,-2054.859131,-415.968750
1,LaMasse,CT,8,DamageInfliged_origin0,1405.054932,-2431.429688,-475.332397
1,LaMasse,CT,8,DamageInfliged_target1,417.249023,-1909.596924,-415.969849
1,LaMasse,CT,8,DamageReceived_target0,226.781296,-2148.302002,-415.968781
1,LaMasse,CT,8,DamageInfliged_target6,22.028275,-2044.170898,-415.968750
1,LaMasse,CT,8,Kill_1,482.704712,-2154.324219,-416.386780
1,LaMasse,CT,12,Kill_2,703.992432,-306.138489,-127.968750
1,LaMasse,CT,12,DamageInfliged_origin1,850.877991,-291.753723,-127.968750
1,LaMasse,CT,12,Kill_1,850.877991,-291.753723,-127.968750
1,LaMasse,CT,12,DamageInfliged_target2,770.526978,-1398.823486,-415.968750
1,LaMasse,CT,12,DamageInfliged_target0,1089.374512,-1835.363770,-416.462006
1,LaMasse,CT,12,Kill_0,1226.083008,-608.765869,-239.968750
1,LaMasse,CT,12,DamageInfliged_target1,638.714111,-1563.680664,-415.968750
1,LaMasse,CT,12,DamageInfliged_origin2,703.992432,-306.138489,-127.968750
1,LaMasse,CT,12,DamageReceived_target0,1404.186157,-628.541870,-222.968750
1,LaMasse,CT,12,DamageReceived_origin0,1041.027466,-2011.443848,-415.986511
1,LaMasse,CT,12,DamageInfliged_origin0,1226.083008,-608.765869,-239.968750
1,LaMasse,CT,14,DamageInfliged_target1,1040.031250,-1396.454834,-407.968750
1,LaMasse,CT,14,DamageInfliged_target0,811.921082,-2462.042969,-416.114990
1,LaMasse,CT,14,DamageInfliged_origin1,1338.659302,-408.365723,-127.968750
1,LaMasse,CT,14,Kill_1,1338.659302,-408.365723,-127.968750
1,LaMasse,CT,14,DamageReceived_target0,1339.574097,-424.638489,-127.968750
1,LaMasse,CT,14,DamageReceived_origin0,1093.698853,-1442.412842,-407.968750
1,LaMasse,CT,14,Death,1339.574097,-424.638489,-127.968750
1,LaMasse,CT,14,DamageInfliged_origin0,1345.775635,-312.150513,-127.968750
1,LaMasse,CT,14,Kill_0,1345.775635,-312.150513,-127.968750
1,LaMasse,CT,2,DamageInfliged_origin7,340.712006,-1262.109741,-415.968750
1,LaMasse,CT,2,DamageInfliged_target7,35.491634,-1291.562622,-415.968750
1,LaMasse,CT,2,Death,340.773651,-1439.968750,-415.968750
1,LaMasse,CT,2,DamageInfliged_target0,481.590088,-1373.193115,-415.979980
1,LaMasse,CT,2,DamageReceived_origin0,223.968750,-1356.941895,-342.968750
1,LaMasse,CT,2,DamageInfliged_origin2,452.599030,-1420.427734,-415.968750
1,LaMasse,CT,2,DamageInfliged_origin3,463.968750,-1451.968750,-436.476562
1,LaMasse,CT,2,DamageInfliged_origin5,347.376587,-1279.086792,-415.968750
1,LaMasse,CT,2,DamageInfliged_origin6,341.689850,-1262.023193,-415.968750
1,LaMasse,CT,2,DamageInfliged_origin0,481.590088,-1373.193115,-415.979980
1,LaMasse,CT,2,DamageReceived_target0,340.773651,-1439.968750,-415.968750
1,LaMasse,CT,2,DamageInfliged_target3,463.968750,-1451.968750,-436.476562
1,LaMasse,CT,2,DamageInfliged_origin4,337.181183,-1236.311768,-415.968750
1,LaMasse,CT,2,DamageInfliged_target5,162.632019,-1345.581665,-415.968750
1,LaMasse,CT,2,DamageInfliged_target6,31.272617,-1288.251587,-415.968750
1,LaMasse,CT,2,DamageInfliged_origin1,438.599030,-1394.218018,-415.979980
1,LaMasse,CT,2,DamageInfliged_target1,438.599030,-1394.218018,-415.979980
1,LaMasse,CT,2,DamageInfliged_target2,452.599030,-1420.427734,-415.968750
1,LaMasse,CT,2,DamageInfliged_target4,125.063812,-1348.468750,-415.968750
1,LaMasse,T,18,DamageReceived_target0,439.010559,-1420.000122,-561.915161
1,LaMasse,T,18,DamageReceived_origin0,447.605469,-1424.968262,-489.883911
1,LaMasse,T,18,DamageInfliged_origin0,439.010559,-1420.000122,-561.915161
1,LaMasse,T,18,DamageInfliged_target0,443.508453,-1422.826050,-489.883911
1,LaMasse,T,18,Kill_0,439.010559,-1420.000122,-561.915161
1,LaMasse,T,19,DamageInfliged_target2,1765.589600,-742.432434,-351.969086
1,LaMasse,T,19,DamageReceived_target0,1138.457764,-1423.459106,-415.969086
1,LaMasse,T,19,DamageReceived_origin0,1765.500610,-743.137756,-351.969086
1,LaMasse,T,19,DamageInfliged_origin0,-40.176437,-1603.219727,-24.332909
1,LaMasse,T,19,DamageInfliged_target0,1691.993896,-1577.239380,-407.968750
1,LaMasse,T,19,DamageInfliged_target1,1692.028198,-1573.766113,-407.968750
1,LaMasse,T,19,Kill_0,-40.199547,-1603.024048,-24.358088
1,LaMasse,T,19,DamageInfliged_origin1,-40.199547,-1603.024048,-24.358088
1,LaMasse,T,19,DamageInfliged_origin2,1142.143555,-1426.735962,-415.969086
1,LaMasse,T,19,Death,1138.457764,-1423.459106,-415.969086
1,LaMasse,T,20,DamageInfliged_target3,712.252197,-1690.913208,-415.969086
1,LaMasse,T,20,DamageInfliged_origin0,-74.312607,-1265.130371,-415.968750
1,LaMasse,T,20,DamageInfliged_target0,595.171021,-1695.695801,-415.969086
1,LaMasse,T,20,DamageInfliged_origin1,-113.402916,-1245.684326,-415.968750
1,LaMasse,T,20,DamageInfliged_target1,622.087830,-1712.333984,-415.969086
1,LaMasse,T,20,DamageInfliged_origin2,-131.058350,-1236.336426,-415.968750
1,LaMasse,T,20,DamageInfliged_target2,657.275757,-1709.651245,-415.969086
1,LaMasse,T,20,DamageInfliged_origin3,-143.076797,-1226.932983,-415.968750
1,LaMasse,T,15,DamageReceived_origin0,581.201111,338.851532,-560.627991
1,LaMasse,T,15,Kill_0,362.261383,-1310.228149,-415.968750
1,LaMasse,T,15,Kill_1,439.477875,-1420.196411,-586.016052
1,LaMasse,T,15,DamageInfliged_origin2,654.317261,-1450.654541,-607.968750
1,LaMasse,T,15,DamageInfliged_target2,546.355896,-1440.011597,-607.968750
1,LaMasse,T,15,Kill_2,654.317261,-1450.654541,-607.968750
1,LaMasse,T,15,DamageInfliged_origin0,362.261383,-1310.228149,-415.968750
1,LaMasse,T,15,DamageInfliged_target0,644.612183,-1478.029175,-415.968842
1,LaMasse,T,15,DamageInfliged_origin1,439.477875,-1420.196411,-586.016052
1,LaMasse,T,15,DamageInfliged_target1,463.968750,-1451.989014,-512.389893
1,LaMasse,T,15,DamageReceived_target0,758.771057,77.893852,-588.064331
1,LaMasse,T,16,Kill_0,536.551575,-1669.447266,-173.968750
1,LaMasse,T,16,DamageInfliged_origin4,1353.946167,-1236.671143,-381.580780
1,LaMasse,T,16,DamageInfliged_target4,1482.296997,-1668.955933,-415.446594
1,LaMasse,T,16,DamageInfliged_origin9,1230.005981,-1632.557251,-415.968719
1,LaMasse,T,16,DamageReceived_origin0,355.868408,-1142.813477,-255.968750
1,LaMasse,T,16,DamageInfliged_origin0,549.299072,-1661.590942,-173.968750
1,LaMasse,T,16,DamageInfliged_target5,1475.392212,-1642.335938,-415.791779
1,LaMasse,T,16,DamageReceived_target0,680.648560,-1558.921875,-379.524414
1,LaMasse,T,16,DamageInfliged_target0,896.772522,-2252.207520,-416.006348
1,LaMasse,T,16,DamageInfliged_origin2,539.440186,-1667.857788,-173.968750
1,LaMasse,T,16,DamageInfliged_origin6,1417.658203,-1227.385010,-384.731781
1,LaMasse,T,16,DamageInfliged_origin10,1085.363037,-1548.327393,-389.656952
1,LaMasse,T,16,Death,680.648560,-1558.921875,-379.524414
1,LaMasse,T,16,DamageInfliged_origin7,1433.495728,-1257.040405,-415.969025
1,LaMasse,T,16,DamageInfliged_target7,1474.499268,-1621.297852,-415.258881
1,LaMasse,T,16,DamageInfliged_target9,1046.032471,-1392.694824,-407.968750
1,LaMasse,T,16,DamageInfliged_origin3,536.551575,-1669.447266,-173.968750
1,LaMasse,T,16,DamageInfliged_target1,892.839355,-2254.585693,-415.990631
1,LaMasse,T,16,DamageInfliged_origin1,543.862244,-1665.107788,-173.968750
1,LaMasse,T,16,DamageInfliged_origin8,1430.966919,-1266.936523,-415.969025
1,LaMasse,T,16,DamageInfliged_target10,1043.245728,-1360.068359,-407.968750
1,LaMasse,T,16,Kill_1,1430.966919,-1266.936523,-415.969025
1,LaMasse,T,16,DamageInfliged_origin5,1411.173828,-1222.212158,-376.192352
1,LaMasse,T,16,DamageInfliged_target6,1474.320679,-1638.773438,-415.680481
1,LaMasse,T,16,DamageInfliged_target2,890.947205,-2255.662842,-415.990631
1,LaMasse,T,16,DamageInfliged_target3,886.706970,-2257.928711,-415.990631
1,LaMasse,T,16,DamageInfliged_target8,1475.136230,-1617.633911,-415.241180
1,LaMasse,T,17,DamageReceived_target0,350.218323,-1429.300903,-415.968750
1,LaMasse,T,17,DamageReceived_origin0,990.655029,-686.726318,-127.968750
1,LaMasse,T,17,DamageInfliged_target1,455.842529,-1170.775146,-255.968750
1,LaMasse,T,17,DamageInfliged_target0,460.647034,-1183.894775,-250.468750
1,LaMasse,T,17,DamageInfliged_origin1,350.344635,-1429.357422,-415.968750
1,LaMasse,T,17,DamageInfliged_origin2,350.344635,-1429.357422,-415.968750
1,LaMasse,T,17,DamageInfliged_target2,454.211975,-1166.065552,-255.968750
1,LaMasse,T,17,Kill_0,350.344635,-1429.357422,-415.968750
1,LaMasse,T,17,Death,350.218323,-1429.300903,-415.968750
1,LaMasse,T,17,DamageInfliged_origin0,350.081207,-1426.386719,-415.968750
1,Daredevil,CT,4,DamageInfliged_target5,808.901428,-2431.658447,-416.144562
1,Daredevil,CT,4,Kill_1,898.958984,-1698.561035,-415.969055
1,Daredevil,CT,4,DamageInfliged_target7,452.358307,-2208.878662,-416.263367
1,Daredevil,CT,4,DamageInfliged_origin2,895.677917,-288.043488,-127.968750
1,Daredevil,CT,4,DamageInfliged_origin3,895.811890,-288.155396,-127.968750
1,Daredevil,CT,4,DamageInfliged_target3,183.854874,-1135.968750,-415.968750
1,Daredevil,CT,4,DamageInfliged_target4,203.629150,-2127.739502,-415.968750
1,Daredevil,CT,4,DamageInfliged_origin5,935.455322,-1704.481323,-415.969055
1,Daredevil,CT,4,DamageInfliged_target9,464.119049,-2221.859131,-416.543304
1,Daredevil,CT,4,Kill_2,822.648743,-1837.523315,-407.968750
1,Daredevil,CT,4,DamageReceived_target0,895.677917,-288.043488,-127.968750
1,Daredevil,CT,4,DamageInfliged_target0,181.944214,-1135.207520,-415.968750
1,Daredevil,CT,4,DamageInfliged_origin8,835.502625,-1838.629028,-407.968750
1,Daredevil,CT,4,DamageInfliged_origin9,822.648743,-1837.523315,-407.968750
1,Daredevil,CT,4,DamageReceived_origin0,183.241241,-1135.968750,-415.968750
1,Daredevil,CT,4,DamageInfliged_origin1,895.677917,-288.043488,-127.968750
1,Daredevil,CT,4,DamageInfliged_target2,182.410217,-1135.614990,-415.968750
1,Daredevil,CT,4,DamageInfliged_origin4,910.737915,-1623.145386,-415.969055
1,Daredevil,CT,4,DamageInfliged_target6,788.844971,-2427.865479,-416.069885
1,Daredevil,CT,4,DamageInfliged_target8,455.899353,-2213.109131,-416.347626
1,Daredevil,CT,4,DamageInfliged_origin0,895.677917,-288.043488,-127.968750
1,Daredevil,CT,4,DamageInfliged_target1,182.410217,-1135.614990,-415.968750
1,Daredevil,CT,4,Kill_0,895.811890,-288.155396,-127.968750
1,Daredevil,CT,4,DamageInfliged_origin6,898.958984,-1698.561035,-415.969055
1,Daredevil,CT,4,DamageInfliged_origin7,877.448364,-1820.188477,-407.968750
1,Daredevil,CT,6,Kill_0,-35.184235,-399.892273,-415.969116
1,Daredevil,CT,6,DamageReceived_target0,-37.649231,-398.894714,-415.969116
1,Daredevil,CT,6,DamageReceived_origin0,-334.536011,-1128.532593,-415.968750
1,Daredevil,CT,6,DamageInfliged_origin0,-37.649231,-398.894714,-415.969116
1,Daredevil,CT,6,DamageInfliged_target0,-334.536011,-1128.532593,-415.968750
1,Daredevil,CT,6,DamageInfliged_origin1,-35.184235,-399.892273,-415.969116
1,Daredevil,CT,6,DamageInfliged_target1,-339.306854,-1126.557129,-415.968750
1,Daredevil,CT,7,DamageReceived_target0,431.583405,282.393555,-339.968750
1,Daredevil,CT,7,DamageReceived_origin0,65.979111,-343.647552,-415.968750
1,Daredevil,CT,7,Death,431.583405,282.393555,-339.968750
1,Daredevil,CT,11,DamageInfliged_target2,429.660736,-1216.031250,-415.968750
1,Daredevil,CT,11,DamageReceived_target0,601.434021,-1324.655396,-415.968750
1,Daredevil,CT,11,DamageReceived_origin0,307.785492,-292.002228,-127.968750
1,Daredevil,CT,11,DamageInfliged_origin0,433.890656,-1263.882812,-415.968750
1,Daredevil,CT,11,DamageInfliged_target1,592.507874,-1459.975586,-415.968750
1,Daredevil,CT,11,Kill_0,463.132812,-1232.137817,-415.968750
1,Daredevil,CT,11,DamageInfliged_origin2,461.683746,-1216.031250,-415.968750
1,Daredevil,CT,11,DamageInfliged_target0,580.304932,-1443.691284,-415.968750
1,Daredevil,CT,11,DamageInfliged_origin1,463.132812,-1232.137817,-415.968750
1,Daredevil,CT,11,Kill_1,461.683746,-1216.031250,-415.968750
1,Daredevil,CT,11,Death,601.434021,-1324.655396,-415.968750
1,Daredevil,CT,13,DamageReceived_origin0,1322.250122,-537.451233,-415.969147
1,Daredevil,CT,13,DamageInfliged_target1,1322.250122,-537.451233,-415.969147
1,Daredevil,CT,13,DamageInfliged_target2,1322.250122,-537.451233,-415.969147
